query_id,config,is_entity_heavy,precision@1,precision@3,precision@5,precision@10,ap
Q187,adaptive,True,1.0,1.0,0.6,0.3,1.0
Q188,adaptive,True,1.0,0.6666666666666666,0.4,0.2,1.0
Q189,adaptive,True,1.0,0.3333333333333333,0.2,0.2,0.6666666666666666
Q190,adaptive,True,1.0,0.3333333333333333,0.4,0.2,0.7
Q191,adaptive,True,1.0,1.0,0.8,0.4,1.0
Q192,adaptive,True,1.0,0.6666666666666666,0.6,0.3,0.9166666666666666
Q193,adaptive,True,1.0,0.3333333333333333,0.2,0.2,0.6666666666666666
Q194,adaptive,True,1.0,1.0,0.8,0.4,1.0
Q195,adaptive,True,1.0,1.0,1.0,0.5,1.0
Q196,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q197,adaptive,True,1.0,1.0,0.6,0.4,0.9166666666666666
Q198,adaptive,True,1.0,1.0,1.0,0.5,1.0
Q199,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q200,adaptive,True,1.0,1.0,0.8,0.4,1.0
