query_id,config,lambda,query,reference_answer,retrieved_context,generated_answer,retrieval_s,generation_s,total_s,timestamp,query_confidence,faithfulness,faithfulness_reason,sample_source,route,fusion,abstained,raw_abstain,sufficient_context_override,graph_augmented,faculty_room_augmented,exact_match_any,question_match_any,translated_query,normalized_query,rerank_s,query_top1_score,nli_faithfulness
Q056,adaptive_novel,0.5,"New student here, when was BRAC University established and who founded it?","BRAC University was established in 2001, founded by Sir Fazle Hasan Abed, and is affiliated with the University Grants Commission (UGC) of Bangladesh.","Question: New student here, when was BRAC University established and who founded it?
Answer: BRAC University was established in 2001, founded by Sir Fazle Hasan Abed, and is affiliated with the University Grants Commission (UGC) of Bangladesh.

Question: When was BRAC University established and who founded it?
Answer: BRAC University was established in 2001, founded by Sir Fazle Hasan Abed, and is affiliated with the University Grants Commission (UGC) of Bangladesh.

Question: I'm a new student here, can you tell me what year Brac University was set up and by whom?
Answer: BRAC University was established in 2001, founded by Sir Fazle Hasan Abed, and is affiliated with the University Grants Commission (UGC) of Bangladesh.

Question: I'm new to BRAC University - can you tell me what year the university started and who is behind its founding?
Answer: BRAC University was established in 2001, founded by Sir Fazle Hasan Abed, and is affiliated with the University Grants Commission (UGC) of Bangladesh.

Question: Quick question — when was BRAC University established and who founded it?
Answer: BRAC University was established in 2001, founded by Sir Fazle Hasan Abed, and is affiliated with the University Grants Commission (UGC) of Bangladesh.","BRAC University was established in 2001, founded by Sir Fazle Hasan Abed, and is affiliated with the University Grants Commission (UGC) of Bangladesh.",0.0224,5.8197,5.8423,2026-08-02T16:36:55.714240+00:00,0.1706,1.0,"SCORE: 1.0 | REASON: All three claims (established year, founder, and affiliation with UGC) are explicitly mentioned in the CONTEXT.",novel,open_ended,linear,False,False,False,False,False,False,True,,,0.0,1.0521,0.9918408393859863
Q089,adaptive_novel,0.5,What are the pickup times for Route-03 (Jigatola)?,"Route-03 (Jigatola): 1st Trip: 6:30 AM, 2nd Trip: 8:45 AM.","Question: What are the pickup times for Route-03 (Jigatola)?
Answer: Route-03 (Jigatola): 1st Trip: 6:30 AM, 2nd Trip: 8:45 AM.

Question: What are the pickup times for Route-04 (Azimpur)?
Answer: Route-04 (Azimpur): 1st Trip: 6:30 AM, 2nd Trip: 8:45 AM.

Question: What are the pickup times for Route-02 (Mirpur-A)?
Answer: 1st Trip: 6:30 AM, 2nd Trip: 8:40 AM.

Question (Banglish): Route-04 (Azimpur) er pickup time gula ki?
Answer (English): Route-04 (Azimpur): 1st Trip: 6:30 AM, 2nd Trip: 8:45 AM.

Question (Banglish): Route-03 (Jigatola) er pickup time gula ki?
Answer (English): Route-03 (Jigatola): 1st Trip: 6:30 AM, 2nd Trip: 8:45 AM.",The pickup times for Route-03 (Jigatola) are 1st Trip: 6:30 AM and 2nd Trip: 8:45 AM.,0.018,6.1737,6.1918,2026-08-02T16:37:01.907736+00:00,0.1383,0.5,"SCORE: 0.5 | REASON: The answer partially matches the context for Route-03 (Jigatola) and Route-04 (Azimpur), but not for Route-02 (Mirpur-A).",novel,open_ended,linear,False,False,False,False,False,False,True,,,0.0,1.0669,0.8178967833518982
Q027,adaptive_novel,0.5,What amenities and facilities are provided for students at TARC?,"Tarc provides students of BRAC a residential campus where they experience to live with their fellow classmates.Tarc also provides students the importance of time dynamics ,punctuality and basic manners like to respect others work.Tarc also tries to make students do their own work by themselves.","Question: What amenities and facilities are provided for students at TARC?
Answer: Tarc provides students of BRAC a residential campus where they experience to live with their fellow classmates.Tarc also provides students the importance of time dynamics ,punctuality and basic manners like to respect others work.Tarc also tries to make students do their own work by themselves.

Question: Quick question — what amenities and facilities are provided for students at TARC?
Answer: Tarc provides students of BRAC a residential campus where they experience to live with their fellow classmates.Tarc also provides students the importance of time dynamics ,punctuality and basic manners like to respect others work.Tarc also tries to make students do their own work by themselves.

Question (Banglish): TARC e student der ki ki amenities ar facility deya hoy?
Answer (English): Tarc provides students of BRAC a residential campus where they experience to live with their fellow classmates.Tarc also provides students the importance of time dynamics ,punctuality and basic manners like to respect others work.Tarc also tries to make students do their own work by themselves.

Question: For a friend who's asking — what amenities and facilities are provided for students at TARC?
Answer: Tarc provides students of BRAC a residential campus where they experience to live with their fellow classmates.Tarc also provides students the importance of time dynamics ,punctuality and basic manners like to respect others work.Tarc also tries to make students do their own work by themselves.

Question: Curious about something: what amenities and facilities are provided for students at TARC?
Answer: Tarc provides students of BRAC a residential campus where they experience to live with their fellow classmates.Tarc also provides students the importance of time dynamics ,punctuality and basic manners like to respect others work.Tarc also tries to make students do their own work by themselves.","Tarc provides students of BRAC a residential campus where they experience to live with their fellow classmates. Tarc also provides students the importance of time dynamics, punctuality, and basic manners like respecting others' work. Tarc also tries to make students do their own work by themselves.",0.0186,8.3342,8.353,2026-08-02T16:37:10.262130+00:00,0.0066,1.0,SCORE: 1.0 | REASON: All claims are directly mentioned in the CONTEXT.,novel,open_ended,linear,False,False,False,False,False,False,True,,,0.0,1.048,0.278308242559433
Q043,adaptive_novel,0.5,What are the pickup times for Route-01 (Abdullahpur)?,"1st Trip: 6:40 AM, 2nd Trip: 8:50 AM.","Question: What are the pickup times for Route-01 (Abdullahpur)?
Answer: 1st Trip: 6:40 AM, 2nd Trip: 8:50 AM.

Question: What is the first pickup time for each route?
Answer: Pickup times range from 6:15 AM to 7:10 AM, depending on the route.

Question: What are the pickup times for Route-02 (Mirpur-B)?
Answer: 1st Trip: 6:45 AM, 2nd Trip: 9:00 AM.

Question: What are the pickup times for Route-04 (Azimpur)?
Answer: Route-04 (Azimpur): 1st Trip: 6:30 AM, 2nd Trip: 8:45 AM.

Question (Banglish): Route-01 (Abdullahpur) er pickup time gula ki?
Answer (English): 1st Trip: 6:40 AM, 2nd Trip: 8:50 AM.",The pickup times for Route-01 (Abdullahpur) are 1st Trip: 6:40 AM and 2nd Trip: 8:50 AM.,0.0188,6.015,6.0339,2026-08-02T16:37:16.297686+00:00,0.1567,0.5,"SCORE: 0.5 | REASON: The answer partially matches the context for Route-01 (Abdullahpur), but not for other routes mentioned in the context.",novel,open_ended,linear,False,False,False,False,False,False,True,,,0.0,1.0524,0.09270599484443665
Q070,adaptive_novel,0.5,For a friend who's asking — do I need to pay any fee to collect my degree certificate at Convocation?,"No, based on published notices, there is no fee to collect your certificate at the time of Convocation itself; fees apply if you request documents outside of that window.","Question: Do I need to pay any fee to collect my degree certificate at Convocation?
Answer: No, based on published notices, there is no fee to collect your certificate at the time of Convocation itself; fees apply if you request documents outside of that window.

Question: For a friend who's asking — do I need to pay any fee to collect my degree certificate at Convocation?
Answer: No, based on published notices, there is no fee to collect your certificate at the time of Convocation itself; fees apply if you request documents outside of that window.

Question: What's the process to collect my convocation gown after graduating?
Answer: Graduates collect their convocation gown and souvenirs from a designated location on campus (announced separately each year, e.g. the Alumni Lounge or Student Information Center) during a specific distribution window. You generally need to bring your student ID card and the original pay slip of your convocation fee payment.

Question (Banglish): Convocation e degree certificate collect korte ki amake fee dite hobe?
Answer (English): No, based on published notices, there is no fee to collect your certificate at the time of Convocation itself; fees apply if you request documents outside of that window.

Question: Am I required to need to pay any fee to collect my degree certificate at Convocation?
Answer: No, based on published notices, there is no fee to collect your certificate at the time of Convocation itself; fees apply if you request documents outside of that window.","No, based on published notices, there is no fee to collect your certificate at the time of Convocation itself; fees apply if you request documents outside of that window.",0.0234,5.9798,6.0037,2026-08-02T16:37:22.293533+00:00,0.0028,1.0,SCORE: 1.0 | REASON: All individual factual claims in the ANSWER are fully supported by the CONTEXT.,novel,open_ended,linear,False,False,False,False,False,False,True,,,0.0,1.0664,0.9921911358833313
Q184,adaptive_novel,0.9,What is Atonu Roy Chowdhury's email?,Atonu Roy Chowdhury's email is atonuroy.chowdhury@bracu.ac.bd.,"Initial: NARC
Name: Atonu Roy Chowdhury
Designation: Lecturer
Status: Full Time
Room: 4P192
Email: atonuroy.chowdhury@bracu.ac.bd

Initial: NARC
Name: Atonu Roy Chowdhury
Day: Thursday
Scheduled commitments (classes/labs/breaks, not availability): 12:30 PM - Consultation; 2:00 PM - CSE330-18 07D-20C; 3:30 PM - CSE330-19 07D-20C

Initial: NARC
Name: Atonu Roy Chowdhury
Day: Saturday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE221-05 (LAB) NARC,FBAW 09B-08L; 11:00 AM - CSE221-13 (LAB) NARC,NMMR 09B-10L; 2:00 PM - CSE330-18 07D-20C; 3:30 PM - CSE330-19 07D-20C

Initial: NARC
Name: Atonu Roy Chowdhury
Day: Sunday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE221-02 (LAB) NARC,NMMR 09E-22L; 11:00 AM - Consultation; 12:30 PM - Consultation

Initial: NARC
Name: Atonu Roy Chowdhury
Day: Wednesday
Scheduled commitments (classes/labs/breaks, not availability): 12:30 PM - Consultation; 2:00 PM - CSE330-10 (LAB) NFMK,NARC 09F-26L",Atonu Roy Chowdhury's email is atonuroy.chowdhury@bracu.ac.bd.,0.0161,5.2611,5.2772,2026-08-02T16:37:27.581181+00:00,100.5575,1.0,SCORE: 1.0 | REASON: All claims are directly supported by the provided CONTEXT.,novel,entity_heavy,linear,False,False,False,False,False,True,False,,,0.0,101.2733,0.05980890989303589
Q154,adaptive_novel,0.9,What day and time is the theory class for CSE370-16?,The theory class for CSE370-16 is on SAT+THU at 9:30 AM in room 10B-17C.,"Course: CSE370-16
Theory Initial: MZG
Theory Day: SAT+THU
Theory Time: 9:30 AM
Theory Room: 10B-17C
Lab Faculty: RBR,KZMN
Lab Day: TUE
Lab Time: 2:00 PM
Lab Room: 12F-31L

Course: CSE370-15
Theory Initial: NNTN
Theory Day: SAT+THU
Theory Time: 11:00 AM
Theory Room: 09B-12C
Lab Faculty: FZN,NZU
Lab Day: TUE
Lab Time: 11:00 AM
Lab Room: 12F-31L

Course: CSE370-11
Theory Initial: NFF
Theory Day: MON+WED
Theory Time: 9:30 AM
Theory Room: 09A-06C
Lab Faculty: TMD,NAHC
Lab Day: TUE
Lab Time: 11:00 AM
Lab Room: 12F-30L

Course: CSE370-14
Theory Initial: MRIA
Theory Day: SAT+THU
Theory Time: 11:00 AM
Theory Room: 07D-19C
Lab Faculty: CSHR,SHRR
Lab Day: TUE
Lab Time: 8:00 AM
Lab Room: 12F-31L

Initial: KZMN
Name: Kazi Kamruzzaman Rabbi
Day: Tuesday
Scheduled commitments (classes/labs/breaks, not availability): 11:00 AM - CSE471-04 09A-05C; 2:00 PM - CSE370-16 (LAB) RBR,KZMN 12F-31L; 3:30 PM - CSE370-16 (LAB) RBR,KZMN 12F-31L",The theory class for CSE370-16 is held on Saturday and Thursday at 9:30 AM.,0.0227,5.2511,5.2738,2026-08-02T16:37:32.856164+00:00,100.5744,1.0,SCORE: 1.0 | REASON: All claims about CSE370-16 theory class are supported in the CONTEXT.,novel,entity_heavy,linear,False,False,False,False,False,True,False,,,0.0,101.2781,0.08780911564826965
Q171,adaptive_novel,0.9,Who teaches the lab section of CSE221-19?,"The lab section of CSE221-19 is taught by ARD,ANV.","Course: CSE221-19
Theory Initial: IBA
Theory Day: SUN+TUE
Theory Time: 2:00 PM
Theory Room: 09H-33C
Lab Faculty: ARD,ANV
Lab Day: SAT
Lab Time: 11:00 AM
Lab Room: 09E-22L

Initial: ARD
Name: Mr. Ayman Rasheed
Day: Saturday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE221-15 (LAB) MZW,ARD 09E-22L; 9:30 AM - CSE221-15 (LAB) MZW,ARD 09E-22L; 11:00 AM - CSE221-19 (LAB) ARD,ANV 09E-22L; 12:30 PM - CSE221-19 (LAB) ARD,ANV 09E-22L

Initial: FBAW
Name: Faria Binta Awal
Day: Saturday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE221-05 (LAB) NARC,FBAW 09B-08L; 9:30 AM - CSE221-05 (LAB) NARC,FBAW 09B-08L; 11:00 AM - CSE221-06 (LAB) FBAW,ASRF 09B-08L; 12:30 PM - CSE221-06 (LAB) FBAW,ASRF 09B-08L; 2:00 PM - CSE221-17 (LAB) FBAW,NMMR 09B-10L; 3:30 PM - CSE221-17 (LAB) FBAW,NMMR 09B-10L

Initial: NARC
Name: Atonu Roy Chowdhury
Day: Saturday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE221-05 (LAB) NARC,FBAW 09B-08L; 11:00 AM - CSE221-13 (LAB) NARC,NMMR 09B-10L; 2:00 PM - CSE330-18 07D-20C; 3:30 PM - CSE330-19 07D-20C

Initial: ANV
Name: Md. Anonto Shuvo
Day: Saturday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE221-12 (LAB) NRHB,ANV 09B-10L; 9:30 AM - CSE221-12 (LAB) NRHB,ANV 09B-10L; 11:00 AM - CSE221-19 (LAB) ARD,ANV 09E-22L; 12:30 PM - CSE221-19 (LAB) ARD,ANV 09E-22L; 2:00 PM - CSE221-11 (LAB) ANV,CSYR 09B-09L; 3:30 PM - CSE221-11 (LAB) ANV,CSYR 09B-09L","The lab section of CSE221-19 is taught by both Mr. Ayman Rasheed and Md. Anonto Shuvo on Saturday at 11:00 AM in room 09E-22L, and again at 12:30 PM in the same location.",0.0211,8.9423,8.9634,2026-08-02T16:37:41.821078+00:00,100.3613,1.0,"SCORE: 1.0 | REASON: All claims are supported by the CONTEXT. 

Here's a breakdown of how I arrived at this conclusion:

1. Claim: The lab section of CSE221-19 is taught by both Mr. Ayman Rasheed and Md. Anonto Shuvo.
   - Supported by CONTEXT: Yes, in the Initial for ARD (Mr. Ayman Rasheed) and ANV (Md. Anonto Shuvo), it's mentioned that they are teaching together on Saturday.

2. Claim: The lab section of CSE221-19 is taught on Saturday.
   - Supported by CONTEXT: Yes, in the Scheduled commitments for both ARD and ANV, it's listed as being on Saturday.

3. Claim: The lab section of CSE221-19 is at 11:00 AM.
   - Supported by CONTEXT: Yes, in the Scheduled commitments for both ARD and ANV, it's listed as being at 11:00 AM.

4. Claim: The lab section of CSE221-19 is held in room 09E-22L.
   - Supported by CONTEXT: Yes, in the Scheduled commitments for both ARD and ANV, it's listed as being in room 09E-22L.

5. Claim: The lab section of CSE221-19 is also taught at 12:30 PM in the same location.
   - Supported by CONTEXT: Yes, in the Scheduled commitments for both ARD and ANV, it's listed as being at 12:30 PM in room 09E-22L.

All claims are supported by the CONTEXT.",novel,entity_heavy,linear,False,False,False,False,False,True,False,,,0.0,101.2613,0.2886095941066742
Q146,adaptive_novel,0.9,Who is the theory coordinator for CSE461?,The theory coordinator for CSE461 is KHR.,"Course: CSE461
First Theory Coordinator: KHR
Theory Coordinator Email: khalilur@bracu.ac.bd
First Lab Coordinator: RDW
Second Lab Coordinator: RFF
Lab Coordinator Email: redowanul.akbar@bracu.ac.bd,rafid.ahnaf@bracu.ac.bd

Course: CSE250
First Theory Coordinator: SDS
Second Theory Coordinator: PDS
Theory Coordinator Email: shadman.shahriar@bracu.ac.bd,purbayan.das@bracu.ac.bd
First Lab Coordinator: SDQ
Second Lab Coordinator: FFR
Lab Coordinator Email: saiful.bari@bracu.ac.bd,md.fatin@bracu.ac.bd

Course: CSE427
First Theory Coordinator: CMR
Second Theory Coordinator: DFD
Theory Coordinator Email: rahman.mofizur@bracu.ac.bd,fabian.dofadar@bracu.ac.bd
First Lab Coordinator: DFD
Second Lab Coordinator: QUZA
Lab Coordinator Email: fabian.dofadar@bracu.ac.bd,quazi.ashikur@bracu.ac.bd

Course: CSE221
First Theory Coordinator: FGZ
Second Theory Coordinator: IBA
Theory Coordinator Email: fakhruddin.gazzali@bracu.ac.bd,imran.azad@bracu.ac.bd
First Lab Coordinator: NARC
Second Lab Coordinator: AKHD
Lab Coordinator Email: atonuroy.chowdhury@bracu.ac.bd,ext.abdullah@bracu.ac.bd

Course: CSE421
First Theory Coordinator: MSMA
Second Theory Coordinator: NDT
Theory Coordinator Email: shamim.mia@bracu.ac.bd,nirjhor.datta@bracu.ac.bd
First Lab Coordinator: SRJ
Second Lab Coordinator: MSMA
Lab Coordinator Email: seraj.mehnaz@bracu.ac.bd,shamim.mia@bracu.ac.bd",The first Theory Coordinator for CSE461 is KHR.,0.0148,4.179,4.1938,2026-08-02T16:37:46.016451+00:00,100.5616,1.0,SCORE: 1.0 | REASON: The CONTEXT supports that KHR is the first Theory Coordinator for CSE461.,novel,entity_heavy,linear,False,False,False,False,False,True,False,,,0.0,101.2767,0.20841780304908752
Q145,adaptive_novel,0.9,What is the coordinator email for CSE446?,The coordinator email for CSE446 is sadek.ferdous@bracu.ac.bd.,"Course: CSE446
First Theory Coordinator: SDF
Theory Coordinator Email: sadek.ferdous@bracu.ac.bd
First Lab Coordinator: SJM
Second Lab Coordinator: SDF
Lab Coordinator Email: ext.sajid.mahir@bracu.ac.bd,sadek.ferdous@bracu.ac.bd

Course: CSE424
First Theory Coordinator: AAR
Theory Coordinator Email: annajiat@bracu.ac.bd
First Lab Coordinator: AAR
Lab Coordinator Email: annajiat@bracu.ac.bd

Course: CSE251
First Theory Coordinator: PDS
Second Theory Coordinator: UTS
Theory Coordinator Email: purbayan.das@bracu.ac.bd,utsab.saha@bracu.ac.bd
First Lab Coordinator: MOM
Lab Coordinator Email: moynul.moni@bracu.ac.bd

Course: CSE461
First Theory Coordinator: KHR
Theory Coordinator Email: khalilur@bracu.ac.bd
First Lab Coordinator: RDW
Second Lab Coordinator: RFF
Lab Coordinator Email: redowanul.akbar@bracu.ac.bd,rafid.ahnaf@bracu.ac.bd

Course: CSE474
First Theory Coordinator: AAR
Theory Coordinator Email: annajiat@bracu.ac.bd
First Lab Coordinator: AAR
Lab Coordinator Email: annajiat@bracu.ac.bd","The theory coordinator email for CSE446 is sadek.ferdous@bracu.ac.bd, and the lab coordinator emails are ext.sajid.mahir@bracu.ac.bd and sadek.ferdous@bracu.ac.bd.",0.0152,8.0802,8.0954,2026-08-02T16:37:54.113200+00:00,100.6269,1.0,SCORE: 1.0 | REASON: All claims are directly supported by the CONTEXT.,novel,entity_heavy,linear,False,False,False,False,False,True,False,,,0.0,101.2729,0.07859734445810318
Q140,adaptive_novel,0.9,Who is the theory coordinator for CSE330?,The theory coordinator for CSE330 is AMK. The second theory coordinator is AQU.,"Course: CSE330
First Theory Coordinator: AMK
Second Theory Coordinator: AQU
Theory Coordinator Email: abu.khan@bracu.ac.bd,aquib.azmain@bracu.ac.bd
First Lab Coordinator: NNTN
Second Lab Coordinator: ALB
Lab Coordinator Email: naima.tahsin@bracu.ac.bd,anindita.labonno@bracu.ac.bd

Course: CSE221
First Theory Coordinator: FGZ
Second Theory Coordinator: IBA
Theory Coordinator Email: fakhruddin.gazzali@bracu.ac.bd,imran.azad@bracu.ac.bd
First Lab Coordinator: NARC
Second Lab Coordinator: AKHD
Lab Coordinator Email: atonuroy.chowdhury@bracu.ac.bd,ext.abdullah@bracu.ac.bd

Course: CSE421
First Theory Coordinator: MSMA
Second Theory Coordinator: NDT
Theory Coordinator Email: shamim.mia@bracu.ac.bd,nirjhor.datta@bracu.ac.bd
First Lab Coordinator: SRJ
Second Lab Coordinator: MSMA
Lab Coordinator Email: seraj.mehnaz@bracu.ac.bd,shamim.mia@bracu.ac.bd

Course: CSE427
First Theory Coordinator: CMR
Second Theory Coordinator: DFD
Theory Coordinator Email: rahman.mofizur@bracu.ac.bd,fabian.dofadar@bracu.ac.bd
First Lab Coordinator: DFD
Second Lab Coordinator: QUZA
Lab Coordinator Email: fabian.dofadar@bracu.ac.bd,quazi.ashikur@bracu.ac.bd

Course: CSE250
First Theory Coordinator: SDS
Second Theory Coordinator: PDS
Theory Coordinator Email: shadman.shahriar@bracu.ac.bd,purbayan.das@bracu.ac.bd
First Lab Coordinator: SDQ
Second Lab Coordinator: FFR
Lab Coordinator Email: saiful.bari@bracu.ac.bd,md.fatin@bracu.ac.bd",The first Theory Coordinator for CSE330 is AMK and the second Theory Coordinator is AQU.,0.0148,4.848,4.8629,2026-08-02T16:37:58.977673+00:00,100.6094,1.0,SCORE: 1.0 | REASON: The CONTEXT supports all claims made about CSE330's Theory Coordinators.,novel,entity_heavy,linear,False,False,False,False,False,True,False,,,0.0,101.2764,0.12581494450569153
Q123,adaptive_novel,0.9,What are the prerequisites for CSE430?,The prerequisite for CSE430 is MAT120 (HP).,"Course: CSE430
Prerequisite: MAT120 (HP)
Full Prerequisite Chain: MAT120-MAT110

Course: CSE430
First Theory Coordinator: EHQ
Theory Coordinator Email: ehtashamul.haque@bracu.ac.bd
First Lab Coordinator: TAV
Lab Coordinator Email: tarvir.anjum@bracu.ac.bd

Question (Banglish): Major department na hole o student ra ki EEE te minor korte pare?
Answer (English): Yes, BRAC University offers a Minor in EEE with its own defined set of required courses and prerequisites (such as Electrical Circuits I & II and Electronic Circuits I & II), open to students from other departments who meet the prerequisites.

Question: Can students minor in EEE if it's not their major department?
Answer: Yes, BRAC University offers a Minor in EEE with its own defined set of required courses and prerequisites (such as Electrical Circuits I & II and Electronic Circuits I & II), open to students from other departments who meet the prerequisites.

Question: I'm an EEE student minoring in Physics. Do I need to separately meet the Physics minor's prerequisites even though I'm not a Physics major?
Answer: Yes - BRACU's Minor in Physics has its own defined set of required courses and prerequisites, separate from your EEE major requirements, open to students from other departments as long as they meet those specific prerequisites. Being an EEE major doesn't automatically satisfy the Physics minor's course requirements; you'd need to check and fulfill them independently.","The prerequisite for CSE430 is MAT120 (HP), with a full prerequisite chain of MAT120-MAT110.",0.015,5.0407,5.056,2026-08-02T16:38:04.034997+00:00,100.3861,1.0,SCORE: 1.0 | REASON: All claims are fully supported by the provided CONTEXT.,novel,entity_heavy,linear,False,False,False,False,False,True,False,,,0.0,101.2736,0.7328555583953857
Q181,adaptive_novel,0.9,Which room is Anika Tasnim in?,Anika Tasnim is in room 4F.,"Initial: ANT
Name: Anika Tasnim
Designation: C. Lecturer
Status: Contractual
Room: 4F
Email: ext.anika.tasnim@bracu.ac.bd

Initial: AAF
Name: Anika Afrin
Designation: C. Lecturer
Status: Contractual
Room: 4F
Email: ext.anika.afrin@bracu.ac.bd

Initial: ANT
Name: Anika Tasnim
Day: Sunday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE110-16 09A-04C; 9:30 AM - Consultation; 11:00 AM - CSE110-01 10B-17C; 12:30 PM - Consultation

Initial: ANT
Name: Anika Tasnim
Day: Tuesday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE110-16 09A-04C; 9:30 AM - Consultation; 11:00 AM - CSE110-01 10B-17C; 12:30 PM - Consultation

Initial: CAKM
Name: ANIKA ISLAM
Designation: C. Lecturer
Status: Contractual
Room: 4F
Email: ext.anika.islam@bracu.ac.bd",Anika Tasnim's room is 4F.,0.0181,3.8495,3.8677,2026-08-02T16:38:07.903587+00:00,100.7125,1.0,SCORE: 1.0 | REASON: The answer is fully supported by the context as it directly matches one of the initial records for Anika Tasnim.,novel,entity_heavy,linear,False,False,False,False,False,True,False,,,0.0,101.2646,0.11064448207616806
Q111,adaptive_novel,0.9,What are the prerequisites for CSE420?,"The prerequisite for CSE420 is CSE321 (HP),CSE331 (HP),CSE340 (HP).","Course: CSE420
Prerequisite: CSE321 (HP),CSE331 (HP),CSE340 (HP)
Full Prerequisite Chain: CSE321-CSE331-CSE340-CSE221-CSE260-CSE220-CSE251-CSE111-CSE230-CSE250-CSE110-PHY112-PHY111

Initial: NLAM
Name: Namirul Islam
Day: Monday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE420-08 (LAB) RDS,NLAM 12F-32L,CSE420-17 (LAB) RDS,NLAM 12F-32L; 9:30 AM - CSE420-08 (LAB) RDS,NLAM 12F-32L,CSE420-17 (LAB) RDS,NLAM 12F-32L; 11:00 AM - CSE420-20 (LAB) SZD,NLAM 12F-32L; 12:30 PM - CSE420-20 (LAB) SZD,NLAM 12F-32L; 2:00 PM - CSE420-24 (LAB) NLAM,SMDS 12F-32L; 3:30 PM - CSE420-24 (LAB) NLAM,SMDS 12F-32L

Initial: AKHD
Name: Abdullah Khondoker
Day: Thursday
Scheduled commitments (classes/labs/breaks, not availability): 9:30 AM - CSE420-26 09A-04C; 11:00 AM - CSE420-05 (LAB) NFMK,AKHD 09E-22L,CSE420-06 (LAB) NFMK,AKHD 09E-22L; 12:30 PM - CSE420-05 (LAB) NFMK,AKHD 09E-22L,CSE420-06 (LAB) NFMK,AKHD 09E-22L; 2:00 PM - CSE420-24 09H-34C

Initial: RKBR
Name: Rakib Kibria
Day: Tuesday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - Consultation; 9:30 AM - Consultation; 11:00 AM - CSE420-11 (LAB) RKBR,RFR 12F-32L,CSE420-12 (LAB) RKBR,RFR 12F-32L; 12:30 PM - CSE420-11 (LAB) RKBR,RFR 12F-32L,CSE420-12 (LAB) RKBR,RFR 12F-32L; 2:00 PM - CSE420-25 (LAB) RKBR,NLAM 12F-32L,CSE420-26 (LAB) RKBR,NLAM 12F-32L; 3:30 PM - CSE420-25 (LAB) RKBR,NLAM 12F-32L,CSE420-26 (LAB) RKBR,NLAM 12F-32L

Question: I'm an EEE student minoring in Physics. Do I need to separately meet the Physics minor's prerequisites even though I'm not a Physics major?
Answer: Yes - BRACU's Minor in Physics has its own defined set of required courses and prerequisites, separate from your EEE major requirements, open to students from other departments as long as they meet those specific prerequisites. Being an EEE major doesn't automatically satisfy the Physics minor's course requirements; you'd need to check and fulfill them independently.","The prerequisites for CSE420 are CSE321 (HP), CSE331 (HP), and CSE340 (HP).",0.0212,5.928,5.9494,2026-08-02T16:38:13.854490+00:00,100.3449,1.0,"SCORE: 1.0 | REASON: All three prerequisites for CSE420 (CSE321, CSE331, and CSE340) are listed in the CONTEXT as prerequisites for the course.",novel,entity_heavy,linear,False,False,False,False,False,True,False,,,0.0,101.2677,0.22352463006973267
