query_id,config,is_entity_heavy,recall@1,recall@3,recall@5,mrr,ndcg@5,ndcg@10
Q136,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q137,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q138,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q139,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q140,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q141,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q142,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q143,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q144,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q145,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q146,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q147,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q148,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q149,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q150,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q151,adaptive,True,1.0,1.0,1.0,1.0,0.8687949224876582,0.9530418785472458
Q152,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q153,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q154,adaptive,True,1.0,1.0,1.0,1.0,0.48522855511632257,0.7923583684378549
Q155,adaptive,True,1.0,1.0,1.0,1.0,0.6131471927654584,0.7977228895450266
Q156,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q157,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q158,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q159,adaptive,True,1.0,1.0,1.0,1.0,0.4703652827859579,0.8196683128314594
Q160,adaptive,True,1.0,1.0,1.0,1.0,0.6131471927654584,0.8065735963827293
Q161,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q162,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q163,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q164,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q165,adaptive,True,1.0,1.0,1.0,1.0,0.639945385422766,0.8591935539386371
Q166,adaptive,True,1.0,1.0,1.0,1.0,1.0,0.9842184869190973
Q167,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q168,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q169,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q170,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q171,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q172,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q173,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q174,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q175,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q176,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q177,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q178,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q179,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q180,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q181,adaptive,True,1.0,1.0,1.0,1.0,0.5413996682199069,0.810582531061383
Q182,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q183,adaptive,True,1.0,1.0,1.0,1.0,0.830419897363192,0.9495662644168644
Q184,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q185,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q186,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q187,adaptive,True,1.0,1.0,1.0,1.0,0.9674679834891693,0.9674679834891693
Q188,adaptive,True,1.0,1.0,1.0,1.0,0.8772153153380493,0.8772153153380493
Q189,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q190,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q191,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q192,adaptive,True,1.0,1.0,1.0,1.0,0.6713860725233041,0.8385465274895063
Q193,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q194,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q195,adaptive,True,1.0,1.0,1.0,1.0,0.3391602052736161,0.7821154372211577
Q196,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q197,adaptive,True,1.0,1.0,1.0,1.0,0.8318724637288826,0.9709286432396583
Q198,adaptive,True,1.0,1.0,1.0,1.0,0.8687949224876582,0.9818483242455303
Q199,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q200,adaptive,True,1.0,1.0,1.0,1.0,0.7095272044910244,0.8485833840018
