query_id,condition,query,field_asked,answer,avoids_false_confidence,asks_for_clarification,offers_disambiguator,parse_failed,avoids_false_confidence_OLD_holistic
AMBX107,conditioning_v2,What is Mahmud's designation?,designation,"Which one do you mean: MD. MUHTASIM MAHMUD (Lecturer), Aliva Sadnim Mahmud (C. Lecturer), or Mr. Tamkin Mahmud Tan (Lecturer)?",1,1,1,False,0
AMBX108,no_notice,What is Mahmud's employment status?,status,"Aliva Sadnim Mahmud's employment status is contractual, but the question does not specify which Mahmud it is referring to.",1,1,0,False,0
AMBX108,flat_notice,What is Mahmud's employment status?,status,"There are multiple individuals with the last name ""Mahmud"" in the context, specifically MD. MUHTASIM MAHMUD and Aliva Sadnim Mahmud. Could you please specify which person you mean by ""Mahmud""?",1,1,1,False,0
AMBX108,conditioning,What is Mahmud's employment status?,status,"I need more information to accurately answer your question about Mahmud's employment status, as there are two individuals with the name ""Mahmud"" in the retrieved context. Can you please specify which Mahmud you are referring to, such as MD. MUHTASIM MAHMUD or Aliva Sadnim Mahmud?",1,1,0,False,1
AMBX108,conditioning_v2,What is Mahmud's employment status?,status,"Which one do you mean: MD. MUHTASIM MAHMUD, a Full Time Lecturer, or Aliva Sadnim Mahmud, a Contractual C. Lecturer?",1,1,1,False,0
AMBX109,no_notice,What is Mehnaz's office room?,office_room,Mehnaz Ara Fazal's office room is 4F.,0,0,0,False,0
AMBX109,flat_notice,What is Mehnaz's office room?,office_room,"Mehnaz Seraj's office room is 4G21, and Mehnaz Ara Fazal's office room is 4F. Which specific person are you referring to?",1,1,0,False,0
AMBX109,conditioning,What is Mehnaz's office room?,office_room,"Mehnaz Seraj, the Senior Lecturer, has her office in room 4G21, while Mehnaz Ara Fazal, the C. Lecturer, has her office in room 4F. Which one of these individuals are you referring to?",1,1,1,False,0
AMBX109,conditioning_v2,What is Mehnaz's office room?,office_room,"There are multiple individuals with the name ""Mehnaz"" in the knowledge base. Which one do you mean: Ms. Mehnaz Seraj, whose Designation is Senior Lecturer and Room is 4G21, or Mehnaz Ara Fazal, whose Designation is C. Lecturer and Room is 4F?",1,1,1,False,0
AMBX110,no_notice,What is Mehnaz's email address?,email,I don't have enough information to answer the question about Mehnaz's email address.,1,0,0,False,1
AMBX110,flat_notice,What is Mehnaz's email address?,email,I don't have enough information to answer the question. The retrieved context does not contain any mention of a person named Mehnaz or their email address.,1,0,0,False,1
AMBX110,conditioning,What is Mehnaz's email address?,email,I don't have enough information to answer the question. The retrieved context does not contain any mention of a person named Mehnaz or their email address.,1,0,0,False,1
AMBX110,conditioning_v2,What is Mehnaz's email address?,email,I'm not able to answer that question as the context does not contain any information about a person named Mehnaz.,1,1,0,False,0
AMBX111,no_notice,What is Mehnaz's designation?,designation,Mehnaz Ara Fazal's designation is C. Lecturer.,0,0,0,False,0
AMBX111,flat_notice,What is Mehnaz's designation?,designation,"Mehnaz Seraj has a designation of Senior Lecturer, and Mehnaz Ara Fazal has a designation of C. Lecturer. Which specific person are you referring to?",1,1,1,False,0
AMBX111,conditioning,What is Mehnaz's designation?,designation,"Mehnaz Seraj has a designation of Senior Lecturer, while Mehnaz Ara Fazal has a designation of C. Lecturer - could you please clarify which specific person you are referring to?",1,1,1,False,0
AMBX111,conditioning_v2,What is Mehnaz's designation?,designation,"Which one do you mean: Ms. Mehnaz Seraj, a Senior Lecturer, or Mehnaz Ara Fazal, a C. Lecturer?",1,1,1,False,0
AMBX112,no_notice,What is Mehnaz's employment status?,status,I do not have enough information in the retrieved context to answer your question about Mehnaz's employment status.,1,0,0,False,1
AMBX112,flat_notice,What is Mehnaz's employment status?,status,I'm unable to determine Mehnaz's employment status as there is no information about her in the retrieved context.,1,0,0,False,0
AMBX112,conditioning,What is Mehnaz's employment status?,status,I'm unable to determine Mehnaz's employment status as the retrieved context does not contain any information about a person named Mehnaz.,1,0,0,False,1
AMBX112,conditioning_v2,What is Mehnaz's employment status?,status,"I don't have enough information in the retrieved context to answer your question about Mehnaz's employment status, as there is no mention of a person named Mehnaz.",1,1,0,False,0
AMBX113,no_notice,What is Mirza's office room?,office_room,Mirza Azwad Wakil's office room is 4F.,0,0,0,False,0
AMBX113,flat_notice,What is Mirza's office room?,office_room,"There are multiple individuals with the name ""Mirza"" in the knowledge base. To provide a specific answer, could you please clarify which Mirza you are referring to (e.g., Azwad Wakil, Md. Tanjim Shorif Mugdho, or Abdullah Al Noman)?",1,1,0,False,1
AMBX113,conditioning,What is Mirza's office room?,office_room,"There are multiple individuals with the name ""Mirza"" in the knowledge base. To provide a specific answer, could you please clarify which Mirza you are referring to (e.g., Azwad Wakil, Md. Tanjim Shorif Mugdho, or Abdullah Al Noman)?",1,1,0,False,1
AMBX113,conditioning_v2,What is Mirza's office room?,office_room,Which one do you mean: C. Lecturer (Mirza Azwad Wakil) or Lecturer (Mr. Mirza Md. Tanjim Shorif Mugdho) or Lecturer (Mirza Abdullah Al Noman)?,1,1,1,False,0
AMBX114,no_notice,What is Mirza's email address?,email,"Mirza Azwad Wakil's email address is ext.azwad.wakil@bracu.ac.bd, but since the question asks for ""Mirza"", it seems to be referring to Mr. Mirza Md. Tanjim Shorif Mugdho, in which case his email address is mirza.mugdho@bracu.ac.bd.",1,0,0,False,0
AMBX114,flat_notice,What is Mirza's email address?,email,"There are multiple individuals with the name ""Mirza"" in the context. To provide a specific answer, could you please clarify which Mirza you are referring to: Mirza Azwad Wakil or Mr. Mirza Md. Tanjim Shorif Mugdho?",1,1,1,False,0
AMBX114,conditioning,What is Mirza's email address?,email,"There are multiple individuals with the name ""Mirza"" in the knowledge base. To provide a specific answer, could you please clarify which Mirza you are referring to?",1,1,0,False,1
AMBX114,conditioning_v2,What is Mirza's email address?,email,Which one do you mean: C. Lecturer Mirza Azwad Wakil or Lecturer Mr. Mirza Md. Tanjim Shorif Mugdho?,1,1,1,False,0
AMBX115,no_notice,What is Mirza's designation?,designation,"Mirza Azwad Wakil's designation is C. Lecturer, and Mr. Mirza Md. Tanjim Shorif Mugdho's designation is also Lecturer, while Mirza Abdullah Al Noman's designation is also Lecturer.",1,0,1,False,0
AMBX115,flat_notice,What is Mirza's designation?,designation,"There are multiple individuals with the name ""Mirza"" in the knowledge base. To provide an accurate answer, could you please specify which Mirza you are referring to (e.g., Azwad Wakil, Md. Tanjim Shorif Mugdho, or Abdullah Al Noman)?",1,1,0,False,1
AMBX115,conditioning,What is Mirza's designation?,designation,"There are multiple individuals with the name ""Mirza"" in the knowledge base. To provide a specific answer, could you please clarify which Mirza you are referring to?",1,1,0,False,1
AMBX115,conditioning_v2,What is Mirza's designation?,designation,"Which one do you mean: C. Lecturer (Mirza Azwad Wakil), Lecturer (Mr. Mirza Md. Tanjim Shorif Mugdho), or Lecturer (Mirza Abdullah Al Noman)?",1,1,1,False,0
AMBX116,no_notice,What is Mirza's employment status?,status,Mirza Azwad Wakil's employment status is contractual.,0,0,0,False,0
AMBX116,flat_notice,What is Mirza's employment status?,status,Mirza Azwad Wakil's employment status is contractual.,0,0,0,False,0
AMBX116,conditioning,What is Mirza's employment status?,status,Mirza Azwad Wakil's employment status is contractual.,0,0,0,False,0
AMBX116,conditioning_v2,What is Mirza's employment status?,status,Mirza Azwad Wakil's employment status is contractual.,0,0,0,False,0
AMBX117,no_notice,What is Mohammad's office room?,office_room,Mohammad Kaykobad's office room is 4G11.,0,0,0,False,0
AMBX117,flat_notice,What is Mohammad's office room?,office_room,"There are multiple individuals with the name ""Mohammad"" in the knowledge base. To provide a specific answer, could you please clarify which Mohammad you are referring to?",1,1,0,False,1
AMBX117,conditioning,What is Mohammad's office room?,office_room,"There are multiple individuals with the name ""Mohammad"" in the knowledge base. To provide a specific answer, could you please clarify which Mohammad you are referring to (e.g., Dr. Kaykobad, Mr. Zaber Mohammad, etc.)?",1,1,0,False,1
AMBX117,conditioning_v2,What is Mohammad's office room?,office_room,Which one do you mean: Dr. Mohammad Kaykobad (Professor) or Mr. Zaber Mohammad (Lecturer) or Mr. Mohammad Fahim (Lecturer) or Mr. Mohammad Badrul Hossain (Lecturer) or Mr. Mohammad Rakibul Hasan Mahin (Lecturer) or Nur Mohammad Shaon (Lecturer) or Mohammad Naveed Hossain (Lecturer)?,1,1,1,False,0
AMBX118,no_notice,What is Mohammad's email address?,email,"The email addresses of the faculty members listed are available on their profiles in the BRAC University faculty directory. However, based on the provided context, I can see that Dr. Kaykobad's email address is kaykobad@bracu.ac.bd and Mr. Mohammad Fahim's email address is mohammad.fahim@bracu.ac.bd.",1,0,0,False,0
AMBX118,flat_notice,What is Mohammad's email address?,email,"There are multiple individuals with the name ""Mohammad"" in the faculty directory. Could you please specify which Mohammad you are referring to, such as Dr. Kaykobad or one of the lecturers?",1,1,1,False,0
AMBX118,conditioning,What is Mohammad's email address?,email,"There are multiple individuals with the name ""Mohammad"" in the faculty directory. Could you please specify which one you are referring to, such as Professor Kaykobad or Lecturer Mohammad Fahim?",1,1,1,False,0
AMBX118,conditioning_v2,What is Mohammad's email address?,email,"There are multiple individuals with the name ""Mohammad"" in the faculty directory. Could you please specify which one you mean, such as Professor Kaykobad (Designation: Professor), Associate Professor Khan (Designation: Associate Professor), or one of the Lecturers (Designations: Lecturer)?",1,1,1,False,0
AMBX119,no_notice,What is Mohammad's designation?,designation,"Mohammad Kaykobad's designation is Professor, and Mohammad Rakibul Hasan Mahin's designation is Lecturer.",1,0,1,False,0
AMBX119,flat_notice,What is Mohammad's designation?,designation,"There are multiple individuals with the name ""Mohammad"" in the knowledge base. To provide a specific answer, could you please clarify which person you are referring to?",1,1,0,False,1
AMBX119,conditioning,What is Mohammad's designation?,designation,"There are multiple individuals with the name ""Mohammad"" in the database. Could you please specify which one you are referring to, as there are several individuals with this name?",1,1,0,False,0
AMBX119,conditioning_v2,What is Mohammad's designation?,designation,"There are multiple individuals with the name ""Mohammad"" in the database. Which one do you mean: Professor Kaykobad, Associate Professor Khan, Lecturer Zaber Mohammad, Lecturer Mohammad Fahim, Lecturer Nur Mohammad Shaon, Lecturer Rakibul Hasan Mahin, Lecturer Naveed Hossain, or Lecturer Badrul Hossain?",1,1,1,False,0
AMBX120,no_notice,What is Mohammad's employment status?,status,Mohammad's employment status is Full Time.,0,0,0,False,0
AMBX120,flat_notice,What is Mohammad's employment status?,status,"Mohammad Rakibul Hasan Mahin, Mohammad Naveed Hossain, Nur Mohammad Shaon, Mr. Zaber Mohammad are all listed as Full Time Lecturers. However, without knowing which specific Mohammad you are referring to, I cannot provide a more specific answer. Could you please clarify which Mohammad's employment status you would like to know?",1,1,1,False,0
AMBX120,conditioning,What is Mohammad's employment status?,status,"Mohammad's employment status varies among the matching records, but all of them indicate that he is a Full Time employee. However, there are multiple individuals with the name ""Mohammad"" in the context, including Dr. Mohammad Kaykobad (Professor), and three Lecturers: Mr. Zaber Mohammad, Mohammad Naveed Hossain, Nur Mohammad Shaon, and Mohammad Rakibul Hasan Mahin. Could you please specify which Mohammad's employment status you are referring to?",1,1,1,False,0
AMBX120,conditioning_v2,What is Mohammad's employment status?,status,"Mohammad has multiple records in the knowledge base, each with a different designation: Associate Professor, Lecturer, or Professor. Which one do you mean?",1,1,0,False,1
AMBX121,no_notice,What is Mohammed's office room?,office_room,There is not enough information in the retrieved context to answer the question about Mohammed's office room.,1,1,0,False,0
AMBX121,flat_notice,What is Mohammed's office room?,office_room,I don't have enough information in the retrieved context to answer this question.,1,0,0,False,0
AMBX121,conditioning,What is Mohammed's office room?,office_room,I'm unable to answer that question as there is no information in the retrieved context about a person named Mohammed or their office room.,1,0,0,False,0
AMBX121,conditioning_v2,What is Mohammed's office room?,office_room,I don't have enough information to answer that question. The retrieved context does not contain any mention of a person named Mohammed or their office room.,1,0,0,False,0
AMBX122,no_notice,What is Mohammed's email address?,email,Mohammed's email address is ext.mohammed.radoan@bracu.ac.bd.,0,0,0,False,0
AMBX122,flat_notice,What is Mohammed's email address?,email,Mohammed's official email address is ext.mohammed.radoan@bracu.ac.bd.,0,0,0,False,0
AMBX122,conditioning,What is Mohammed's email address?,email,Mohammed's official email address is listed as ext.mohammed.radoan@bracu.ac.bd.,0,0,0,False,0
AMBX122,conditioning_v2,What is Mohammed's email address?,email,"Which one do you mean: Mohammed Radoan, C. Lecturer or Mohammed Radoan, Lecturer?",1,1,1,False,0
AMBX123,no_notice,What is Mohammed's designation?,designation,"Mohammed Radoan's designation is C. Lecturer, and Mohammed Ashfaqul Haque's designation is Lecturer.",1,0,1,False,0
AMBX123,flat_notice,What is Mohammed's designation?,designation,"There are multiple individuals with the name ""Mohammed"" in the knowledge base. To provide an accurate answer, could you please specify which Mohammed you are referring to: Mohammed Radoan or Mohammed Ashfaqul Haque?",1,1,1,False,0
AMBX123,conditioning,What is Mohammed's designation?,designation,"There are multiple individuals with the name ""Mohammed"" in the knowledge base. To provide a specific answer, could you please clarify which Mohammed you are referring to? Do you mean Mohammed Radoan (C. Lecturer) or Mohammed Ashfaqul Haque (Lecturer)?",1,1,1,False,0
AMBX123,conditioning_v2,What is Mohammed's designation?,designation,Which one do you mean: C. Lecturer (Mohammed Radoan) or Lecturer (Mohammed Ashfaqul Haque)?,1,1,1,False,0
AMBX124,no_notice,What is Mohammed's employment status?,status,I don't have enough information to answer that question.,1,0,0,False,1
AMBX124,flat_notice,What is Mohammed's employment status?,status,I cannot answer that question as there is not enough information in the provided context to determine which Mohammed you are referring to.,1,0,0,False,1
AMBX124,conditioning,What is Mohammed's employment status?,status,I'm unable to answer that question as it does not match any information in the retrieved context.,1,0,0,False,1
AMBX124,conditioning_v2,What is Mohammed's employment status?,status,"I'm unable to answer that question as it does not match the retrieved context. The context only mentions OCSAR and BRACU, but there is no information about a person named Mohammed or their employment status.",1,0,0,False,1
AMBX125,no_notice,What is Muhammad's office room?,office_room,There is no information in the retrieved context about Muhammad's office room.,1,0,0,False,0
AMBX125,flat_notice,What is Muhammad's office room?,office_room,I don't have enough information in the retrieved context to answer this question.,1,0,0,False,0
AMBX125,conditioning,What is Muhammad's office room?,office_room,I'm not able to answer that question as there is no information in the retrieved context about a person named Muhammad or their office room.,1,0,0,False,0
AMBX125,conditioning_v2,What is Muhammad's office room?,office_room,I'm not able to answer that question as there is no information in the retrieved context about a person named Muhammad or their office room.,1,0,0,False,0
AMBX126,no_notice,What is Muhammad's email address?,email,Muhammad's email address is nur.yanhaona@bracu.ac.bd.,0,0,0,False,0
AMBX126,flat_notice,What is Muhammad's email address?,email,Muhammad's email address is listed as nur.yanhaona@bracu.ac.bd.,0,0,0,False,0
AMBX126,conditioning,What is Muhammad's email address?,email,"Muhammad's email addresses are listed as nur.yanhaona@bracu.ac.bd and possibly others, but the only one explicitly mentioned in the context is nur.yanhaona@bracu.ac.bd.",1,0,0,False,0
AMBX126,conditioning_v2,What is Muhammad's email address?,email,Which one do you mean: MIH or MNY?,1,1,0,False,0
AMBX127,no_notice,What is Muhammad's designation?,designation,Muhammad's designation is Associate Professor.,0,0,0,False,0
AMBX127,flat_notice,What is Muhammad's designation?,designation,"There are multiple individuals with the name ""Muhammad"" in the knowledge base. To provide an accurate answer, could you please specify which Muhammad you are referring to: Dr. Muhammad Nur Yanhaona or Dr. Muhammad Iqbal Hossain?",1,1,1,False,0
AMBX127,conditioning,What is Muhammad's designation?,designation,Muhammad Nur Yanhaona and Muhammad Iqbal Hossain both have the designation of Associate Professor. Which specific person are you referring to?,1,1,1,False,0
AMBX127,conditioning_v2,What is Muhammad's designation?,designation,Which one do you mean: Dr. Muhammad Nur Yanhaona or Dr. Muhammad Iqbal Hossain?,1,1,1,False,0
AMBX128,no_notice,What is Muhammad's employment status?,status,I do not have enough information in the retrieved context to answer your question about Muhammad's employment status.,1,0,0,False,1
AMBX128,flat_notice,What is Muhammad's employment status?,status,"I don't have enough information to answer the question about Muhammad's employment status, as there is no context provided regarding a person named Muhammad.",1,0,0,False,1
AMBX128,conditioning,What is Muhammad's employment status?,status,"I don't have enough information in the retrieved context to answer your question about Muhammad's employment status, as there are multiple individuals with the name ""Muhammad"" (MIH and MNY) mentioned in the context. Could you please specify which Muhammad you are referring to?",1,1,0,False,1
AMBX128,conditioning_v2,What is Muhammad's employment status?,status,"I don't have enough information to answer the question about Muhammad's employment status, as there are multiple individuals with the name ""Muhammad"" in the context. Which one do you mean: MIH or MNY?",1,1,0,False,1
AMBX129,no_notice,What is Nafis's office room?,office_room,There is no information in the retrieved context about Nafis's office room.,1,0,0,False,1
AMBX129,flat_notice,What is Nafis's office room?,office_room,I don't have enough information in the retrieved context to answer the question about Nafis's office room.,1,0,0,False,1
AMBX129,conditioning,What is Nafis's office room?,office_room,I'm unable to answer that question as there is not enough information in the retrieved context about Nafis's office room.,1,0,0,False,0
AMBX129,conditioning_v2,What is Nafis's office room?,office_room,I'm not able to answer that question as there is no information in the retrieved context about Nafis's office room.,1,0,0,False,0
AMBX130,no_notice,What is Nafis's email address?,email,I don't have enough information to answer that question.,1,0,0,False,1
AMBX130,flat_notice,What is Nafis's email address?,email,I'm unable to answer that question as the context does not contain enough information about a person named Nafis.,1,0,0,False,1
AMBX130,conditioning,What is Nafis's email address?,email,I need more information about who Nafis is or what context he is associated with in order to provide an accurate answer.,1,1,0,False,1
AMBX130,conditioning_v2,What is Nafis's email address?,email,I don't have enough information to answer this question as there is no mention of Nafis's email address in the retrieved context.,1,0,0,False,1
AMBX131,no_notice,What is Nafis's designation?,designation,Nafis Faisal's designation is a Lecturer.,0,0,0,False,0
AMBX131,flat_notice,What is Nafis's designation?,designation,"There are multiple individuals with the name ""Nafis"" in the knowledge base. To provide an accurate answer, could you please specify which Nafis you are referring to: Nafis Faisal or Kh.Fardin Zubair Nafis?",1,1,1,False,0
AMBX131,conditioning,What is Nafis's designation?,designation,"There are two individuals with the name ""Nafis"" in the knowledge base, one being Nafis Faisal and the other Kh.Fardin Zubair Nafis. To provide an accurate answer to your question, could you please specify which Nafis you are referring to?",1,1,1,False,0
AMBX131,conditioning_v2,What is Nafis's designation?,designation,Which one do you mean: Nafis Faisal or Kh.Fardin Zubair Nafis?,1,1,1,False,0
AMBX132,no_notice,What is Nafis's employment status?,status,I don't have enough information to answer that question.,1,0,0,False,1
AMBX132,flat_notice,What is Nafis's employment status?,status,I'm unable to answer that question as it does not match the retrieved context.,1,1,0,False,0
AMBX132,conditioning,What is Nafis's employment status?,status,"I don't have enough information to answer your question. The context only mentions a person named ""Nafis"" in the context of matching multiple records, but it does not provide their employment status.",1,0,0,False,1
AMBX132,conditioning_v2,What is Nafis's employment status?,status,"I don't have enough information to answer your question. The context only mentions ""Nafis"" as an initial value (NFS), but it does not provide any further details about their employment status.",1,0,0,False,1
AMBX133,no_notice,What is Nafiz's office room?,office_room,Nafiz's office room is Room 4F.,0,0,0,False,0
AMBX133,flat_notice,What is Nafiz's office room?,office_room,Nafiz's office room is Room 4F.,0,0,0,False,0
AMBX133,conditioning,What is Nafiz's office room?,office_room,Nafiz's office room is Room 4F.,0,0,0,False,0
AMBX133,conditioning_v2,What is Nafiz's office room?,office_room,Nafiz's office room is Room 4F.,0,0,0,False,0
AMBX134,no_notice,What is Nafiz's email address?,email,Nafiz's email address is ext.nafiz.ishtiaque@bracu.ac.bd.,0,0,0,False,0
AMBX134,flat_notice,What is Nafiz's email address?,email,Nafiz's email address is nafiz.ishtiaque@bracu.ac.bd.,0,0,0,False,0
AMBX134,conditioning,What is Nafiz's email address?,email,Nafiz's email address is ext.nafiz.ishtiaque@bracu.ac.bd.,0,0,0,False,0
AMBX134,conditioning_v2,What is Nafiz's email address?,email,Nafiz's email address is ext.nafiz.ishtiaque@bracu.ac.bd.,0,0,0,False,0
AMBX135,no_notice,What is Nafiz's designation?,designation,Nafiz's designation is C. Lecturer.,0,0,0,False,0
AMBX135,flat_notice,What is Nafiz's designation?,designation,"Nafiz Imtiaz Rafin and Md Nafiz Ishtiaque Mahee are both designated as C. Lecturer, but I need to know which specific person you mean in order to provide a more accurate answer.",1,1,1,False,0
AMBX135,conditioning,What is Nafiz's designation?,designation,"Nafiz Imtiaz Rafin and Md Nafiz Ishtiaque Mahee are both C. Lecturers, but I need to know which specific person you mean in order to provide a more accurate answer.",1,1,1,False,0
AMBX135,conditioning_v2,What is Nafiz's designation?,designation,Which one do you mean: Md Nafiz Ishtiaque Mahee (NQM) or Nafiz Imtiaz Rafin (NFF)?,1,1,1,False,0
AMBX136,no_notice,What is Nafiz's employment status?,status,I don't have enough information to answer that question.,1,0,0,False,1
AMBX136,flat_notice,What is Nafiz's employment status?,status,I'm unable to answer that question as there is no information in the retrieved context about a person named Nafiz.,1,0,0,False,0
AMBX136,conditioning,What is Nafiz's employment status?,status,I'm unable to answer that question as it does not match any information in the retrieved context.,1,0,0,False,1
AMBX136,conditioning_v2,What is Nafiz's employment status?,status,I'm unable to answer that question as the context does not contain enough information about a person named Nafiz.,1,0,0,False,1
AMBX137,no_notice,What is Nasim's office room?,office_room,Nasim's office room is 4P177.,0,0,0,False,0
AMBX137,flat_notice,What is Nasim's office room?,office_room,Nasim's office room is 4P177.,0,0,0,False,0
AMBX137,conditioning,What is Nasim's office room?,office_room,Nasim's office room is 4P177.,0,0,0,False,0
AMBX137,conditioning_v2,What is Nasim's office room?,office_room,Which one do you mean: NHBN or Hamim Ibne Nasim?,1,1,0,False,0
AMBX138,no_notice,What is Nasim's email address?,email,I don't have enough information to answer the question about Nasim's email address.,1,0,0,False,1
AMBX138,flat_notice,What is Nasim's email address?,email,I'm unable to answer the question as there is no information in the retrieved context about a person named Nasim.,1,0,0,False,0
AMBX138,conditioning,What is Nasim's email address?,email,"I don't have enough information to answer the question. The context only mentions that there are multiple records for a person named ""Nasim"" with different designations, but it does not provide any specific details about their email addresses.",1,0,0,False,1
AMBX138,conditioning_v2,What is Nasim's email address?,email,"I'm unable to answer the question as there is no information in the retrieved context about a person named Nasim, including their designation or contact details.",1,0,0,False,1
AMBX139,no_notice,What is Nasim's designation?,designation,"Nasim's designation is C. Lecturer, as he is listed under the initial ""ASMN"" with that designation.",1,0,0,False,0
AMBX139,flat_notice,What is Nasim's designation?,designation,"There are multiple individuals with the name ""Nasim"" in the knowledge base. To provide an accurate answer, could you please specify which person you mean: A S M Nasim Khan or Hamim Ibne Nasim?",1,1,1,False,0
AMBX139,conditioning,What is Nasim's designation?,designation,"There are multiple individuals with the name ""Nasim"" in the knowledge base. To provide a specific answer, could you please clarify which Nasim you are referring to?",1,1,0,False,1
AMBX139,conditioning_v2,What is Nasim's designation?,designation,Which one do you mean: C. Lecturer A S M Nasim Khan or Hamim Ibne Nasim?,1,1,1,False,0
AMBX140,no_notice,What is Nasim's employment status?,status,I don't have enough information to answer your question.,1,0,0,False,0
AMBX140,flat_notice,What is Nasim's employment status?,status,I'm unable to answer that question as it does not match any information in the retrieved context.,1,0,0,False,1
AMBX140,conditioning,What is Nasim's employment status?,status,I'm unable to answer that question as it does not match any information in the retrieved context.,1,0,0,False,1
AMBX140,conditioning_v2,What is Nasim's employment status?,status,"I'm unable to answer that question as it does not match the retrieved context. The context only mentions a query about ""Nasim"" but does not provide information on their employment status.",1,1,0,False,0
AMBX141,no_notice,What is Nazmus's office room?,office_room,Nazmus's office room is 4P195.,0,0,0,False,0
AMBX141,flat_notice,What is Nazmus's office room?,office_room,Nazmus's office room is 4P195.,0,0,0,False,0
AMBX141,conditioning,What is Nazmus's office room?,office_room,Nazmus Sakib Touhid's office room is 4P195.,0,0,0,False,0
AMBX141,conditioning_v2,What is Nazmus's office room?,office_room,Nazmus Sakib Touhid's office room is 4P195.,0,0,0,False,0
AMBX142,no_notice,What is Nazmus's email address?,email,I don't have enough information to answer the question about Nazmus's email address.,1,0,0,False,1
AMBX142,flat_notice,What is Nazmus's email address?,email,I'm unable to answer the question as the context does not contain enough information about a person named Nazmus.,1,0,0,False,1
AMBX142,conditioning,What is Nazmus's email address?,email,"I don't have enough information to answer the question. The context only mentions a query about Nazmus, but it does not provide any details about their email address.",1,0,0,False,1
AMBX142,conditioning_v2,What is Nazmus's email address?,email,"I don't have enough information to answer your question. The context only mentions that there are multiple records for a person named ""Nazmus"" with different Initial values (NAST, SKIB), but it does not provide any specific information about their email address. 

To clarify, which one do you mean: Nazmus NAST or Nazmus SKIB?",1,1,0,False,1
AMBX143,no_notice,What is Nazmus's designation?,designation,Nazmus Sakib Ahmed and Nazmus Sakib Touhid are both designated as Lecturers.,1,0,1,False,0
AMBX143,flat_notice,What is Nazmus's designation?,designation,"I found multiple individuals with the name ""Nazmus Sakib"" in the knowledge base. To provide an accurate answer, could you please specify which individual you are referring to: Nazmus Sakib Ahmed or Nazmus Sakib Touhid?",1,1,1,False,0
AMBX143,conditioning,What is Nazmus's designation?,designation,"Nazmus Sakib Ahmed and Nazmus Sakib Touhid are both designated as Lecturers. Which specific person, Nazmus Sakib Ahmed or Nazmus Sakib Touhid, do you mean?",1,1,1,False,0
AMBX143,conditioning_v2,What is Nazmus's designation?,designation,Which one do you mean: Nazmus Sakib Ahmed or Nazmus Sakib Touhid?,1,1,1,False,0
AMBX144,no_notice,What is Nazmus's employment status?,status,I do not have enough information in the retrieved context to answer your question about Nazmus's employment status.,1,0,0,False,1
AMBX144,flat_notice,What is Nazmus's employment status?,status,I'm unable to determine Nazmus's employment status as there is no information about a person named Nazmus in the retrieved context.,1,0,0,False,1
AMBX144,conditioning,What is Nazmus's employment status?,status,I'm unable to determine Nazmus's employment status as the retrieved context does not contain any information about a person named Nazmus.,1,0,0,False,0
AMBX144,conditioning_v2,What is Nazmus's employment status?,status,"I don't have enough information to answer your question about Nazmus's employment status, as the retrieved context does not mention a person named Nazmus.",1,0,0,False,1
AMBX145,no_notice,What is Rafid's office room?,office_room,I do not have enough information in the retrieved context to answer the question about Rafid's office room.,1,0,0,False,1
AMBX145,flat_notice,What is Rafid's office room?,office_room,I don't have enough information in the retrieved context to answer this question.,1,0,0,False,0
AMBX145,conditioning,What is Rafid's office room?,office_room,I'm not able to answer that question as there is no information in the retrieved context about a person named Rafid or their office room.,1,0,0,False,0
AMBX145,conditioning_v2,What is Rafid's office room?,office_room,I'm not able to answer that question as there is no information in the retrieved context about a person named Rafid or their office room.,1,0,0,False,0
AMBX146,no_notice,What is Rafid's email address?,email,Rafid's email address is rafid.ahnaf@bracu.ac.bd.,1,0,0,False,0
AMBX146,flat_notice,What is Rafid's email address?,email,Rafid Ahnaf's official email address is rafid.ahnaf@bracu.ac.bd.,0,0,0,False,0
AMBX146,conditioning,What is Rafid's email address?,email,Rafid's email address is rafid.ahnaf@bracu.ac.bd.,1,0,0,False,0
AMBX146,conditioning_v2,What is Rafid's email address?,email,Rafid's email address is rafid.ahnaf@bracu.ac.bd.,1,0,0,False,0
AMBX147,no_notice,What is Rafid's designation?,designation,Rafid Ahnaf's designation is a Lecturer.,0,0,0,False,0
AMBX147,flat_notice,What is Rafid's designation?,designation,"There are multiple individuals with the name ""Rafid"" in the knowledge base, specifically Rafid Ahnaf and Saadat Rafid Ahmed. Could you please clarify which specific person you mean by ""Rafid""?",1,1,1,False,0
AMBX147,conditioning,What is Rafid's designation?,designation,"There are two individuals with the name ""Rafid"" in the knowledge base, one with Initial RFF and one with Initial SADF. Could you please specify which Rafid you are referring to?",1,1,1,False,0
AMBX147,conditioning_v2,What is Rafid's designation?,designation,"There are multiple individuals with the name ""Rafid"" in the knowledge base, and I need to clarify which one you mean: Rafid Ahnaf (with Initial RFF) or Saadat Rafid Ahmed (with Initial SADF)?",1,1,1,False,0
AMBX148,no_notice,What is Rafid's employment status?,status,There is not enough information in the retrieved context to answer the question about Rafid's employment status.,1,0,0,False,1
AMBX148,flat_notice,What is Rafid's employment status?,status,I'm unable to determine Rafid's employment status as there is no information about a person named Rafid in the retrieved context.,1,0,0,False,0
