id,Question,cluster_id,cluster_size
2085,What is the penalty for absence in Final Defense without deferral?,2084,3
1978,Can you tell me what the penalty for absence in Pre-Thesis I or Pre-Thesis II without deferral is?,2085,3
2046,"New student here, what is the penalty for absence in Pre-Thesis I or Pre-Thesis II without deferral?",2085,3
2086,What is the penalty for absence in Pre-Thesis I or Pre-Thesis II without deferral?,2085,3
1979,Can you tell me what the penalty for breaking/dividing a group during Final Defense is?,2086,3
2023,"I wanted to ask, what is the penalty for breaking/dividing a group during Final Defense?",2086,3
2087,What is the penalty for breaking/dividing a group during Final Defense?,2086,3
2024,"I wanted to ask, what is the registration process for Pre-Thesis 1 and what are the deadlines?",2089,3
2055,"Not sure if this is covered elsewhere, but what is the registration process for Pre-Thesis 1 and what are the deadlines?",2089,3
2090,What is the registration process for Pre-Thesis 1 and what are the deadlines?,2089,3
1965,"Can someone help — what is the submission deadline for P1 or P2, Is there a poster presentation for Pre-2?",2090,3
2058,"One thing I couldn't find anywhere: what is the submission deadline for P1 or P2, Is there a poster presentation for Pre-2?",2090,3
2091,What is the submission deadline for P1 or P2? Is there a poster presentation for Pre-2?,2090,3
1954,Before I forget to ask — what must accompany the final thesis report?,2091,3
2040,"Kind of urgent, but what must accompany the final thesis report?",2091,3
2092,What must accompany the final thesis report?,2091,3
2005,How do I contact a specific supervisor or get his Thesis Slot on topic selection?,2095,3
2054,"Not sure if this is covered elsewhere, but how do I contact a specific supervisor or get his Thesis Slot on topic selection?",2095,3
2096,What's the process to contact a specific supervisor or get his Thesis Slot on topic selection?,2095,3
1991,Do you know when is the final defense typically held?,2097,3
2025,"I wanted to ask, when is the final defense typically held?",2097,3
2098,When is the final defense typically held?,2097,3
2138,How many bus routes does the BRAC University student transport service currently cover?,2159,3
2139,How many routes does the BRAC University transport service cover?,2159,3
2160,What are the routes covered by BRAC University’s transport service?,2159,3
2177,What is the fare for a round trip on the Bashundhara route?,2182,3
2180,What is the fare for a single trip on the Bashundhara route?,2182,3
2183,What is the fare for the Bashundhara route?,2182,3
2178,What is the fare for a round trip on the Narayanganj route?,2183,3
2181,What is the fare for a single trip on the Narayanganj route?,2183,3
2184,What is the fare for the Narayanganj route?,2183,3
2234,"Before I forget to ask — what is BRAC University's Board of Trustees, and how many members does it have?",2282,3
2249,"For a friend who's asking — what is BRAC University's Board of Trustees, and how many members does it have?",2282,3
2283,"What is BRAC University's Board of Trustees, and how many members does it have?",2282,3
2241,Can you tell me what BRAC University's official motto is?,2283,3
2250,"Hey, what is BRAC University's official motto?",2283,3
2284,What is BRAC University's official motto?,2283,3
2235,"Before I forget to ask — what is BRACU Dichari, and what has the team achieved?",2284,3
2270,"One thing I couldn't find anywhere: what is BRACU Dichari, and what has the team achieved?",2284,3
2285,"What is BRACU Dichari, and what has the team achieved?",2284,3
2243,Can you tell me what the Syndicate at BRAC University is?,2286,3
2258,"I wanted to ask, what is the Syndicate at BRAC University?",2286,3
2287,What is the Syndicate at BRAC University?,2286,3
2239,"Can someone help — what was BRAC Onnesha, and why is it significant for BRAC University?",2289,3
2255,"I looked around the site but couldn't find it — what was BRAC Onnesha, and why is it significant for BRAC University?",2289,3
2290,"What was BRAC Onnesha, and why is it significant for BRAC University?",2289,3
2246,Curious about something: when and how was BRAC Onnesha launched into space?,2290,3
2267,No idea if this is written down anywhere — when and how was BRAC Onnesha launched into space?,2290,3
2291,When and how was BRAC Onnesha launched into space?,2290,3
2265,"New student here, when was BRAC University established and who founded it?",2291,3
2274,Quick question — when was BRAC University established and who founded it?,2291,3
2292,When was BRAC University established and who founded it?,2291,3
1,Am I allowed to apply for more than one program at the same time?,11,2
12,Can I apply for more than one program at the same time?,11,2
2,Am I allowed to enroll as a visiting student?,12,2
13,Can I enroll as a visiting student?,12,2
3,Am I allowed to get a refund of my application/admission fee if I decide not to join?,13,2
14,Can I get a refund of my application/admission fee if I decide not to join?,13,2
4,Am I allowed to see my application status online?,14,2
15,Can I see my application status online?,14,2
5,Am I required to have to upload a photograph as part of my application form?,31,2
32,Do I have to upload a photograph as part of my application form?,31,2
29,Curious about something: does BRAC University accept any credits completed in other educational institutions?,36,2
37,Does BRAC University accept any credits completed in other educational institutions?,36,2
7,Are there any accommodation facilities in BRAC University?,38,2
39,Does BRAC University have any accommodation facilities in BRAC University?,38,2
10,Are there separate admission requirements for Diploma and Certificate programs at BRAC University?,42,2
43,Does BRAC University have separate admission requirements for Diploma and Certificate programs at BRAC University?,42,2
30,Curious about something: does BRAC University run any diploma programs outside its main Mohakhali/Badda campus?,46,2
47,Does BRAC University run any diploma programs outside its main Mohakhali/Badda campus?,46,2
48,Does completing only Foundation or GED (General Education Diploma) courses qualify someone for BRACU admission?,48,2
49,For a friend who's asking — does completing only Foundation or GED (General Education Diploma) courses qualify someone for BRACU admission?,48,2
52,For further information regarding Admission who should I contact?,54,2
55,"Hey, for further information regarding Admission who should I contact?",54,2
58,"Hi, how can BRACU graduates apply for postgraduate programs at their own university?",60,2
61,How can BRACU graduates apply for postgraduate programs at their own university?,60,2
35,Do you know how many sections will be in the admission written test?,75,2
76,How many sections will be in the admission written test?,75,2
59,"Hi, how many semesters are offered yearly at BRACU and when do they start?",76,2
77,How many semesters are offered yearly at BRACU and when do they start?,76,2
75,"How many postgraduate programs does BRAC University offer, and what are they?",79,2
80,"How many undergraduate programs does BRAC University offer, and what are they?",79,2
17,Can someone help — how will I get admission information about BRACU?,82,2
83,How will I get admission information about BRACU?,82,2
81,How many years of work experience do applicants require to apply for the EMBA program?,85,2
86,I looked around the site but couldn't find it — how many years of work experience do applicants require to apply for the EMBA program?,85,2
56,"Hey, is a separate interview required after passing the written admission test?",91,2
92,Is a separate interview required after passing the written admission test?,91,2
89,"I wanted to ask, is there an application fee, How much is it?",95,2
96,Is there an application fee? How much is it?,95,2
45,Does BRAC University offer any online courses?,99,2
100,"Just wondering, does BRAC University offer any online courses?",99,2
79,"How many total credits does the BSc in Computer Science (CS) program require, compared to BSc in CSE?",101,2
102,"Just wondering, how many total credits does the BSc in Computer Science (CS) program require, compared to BSc in CSE?",101,2
46,Does BRAC University publish sample questions for the admission test?,104,2
105,"Kind of urgent, but does BRAC University publish sample questions for the admission test?",104,2
33,Do international students get offers for off-campus interview if they are not staying in Bangladesh?,106,2
107,"New student here, do international students get offers for off-campus interview if they are not staying in Bangladesh?",106,2
34,Do the applicants apply for admission only online or in person or by written application?,107,2
108,No idea if this is written down anywhere — do the applicants apply for admission only online or in person or by written application?,107,2
16,Can PhD students in this joint program be based in Bangladesh rather than London?,109,2
110,"Not sure if this is covered elsewhere, but can PhD students in this joint program be based in Bangladesh rather than London?",109,2
82,How much is the admission application fee?,111,2
112,One thing I couldn't find anywhere: how much is the admission application fee?,111,2
60,How can a fresher change the department?,112,2
113,Quick question — how can a fresher change the department?,112,2
44,Does BRAC University offer a PhD program?,113,2
114,"Random question, does BRAC University offer a PhD program?",113,2
93,Is the application process the same for international applicants?,114,2
115,"Sorry if this was already answered, but is the application process the same for international applicants?",114,2
94,Is the written admission test skipped for any category of applicant?,116,2
117,"This might be a silly question, but is the written admission test skipped for any category of applicant?",116,2
22,Can you tell me what the important dates and deadlines for admission are?,118,2
119,What are the important dates and deadlines for admission?,118,2
23,Can you tell me what the prerequisites for the Cse program are?,119,2
120,What are the prerequisites for the Cse program?,119,2
26,Can you tell me what the requirements to apply for Biotechnology/ Microbiology in Undergraduate level are?,120,2
121,What are the requirements to apply for Biotechnology/ Microbiology in Undergraduate level?,120,2
27,Can you tell me what the requirements to apply for EEE/ECE/CSE/Physics/APE/CS/Mathematics in Undergraduate level are?,121,2
122,What are the requirements to apply for EEE/ECE/CSE/Physics/APE/CS/Mathematics in Undergraduate level?,121,2
28,Can you tell me what the requirements to apply for Pharmacy in Undergraduate level are?,122,2
123,What are the requirements to apply for Pharmacy in Undergraduate level?,122,2
18,Can someone help — what documents do postgraduate applicants who completed their Bachelor's degree abroad need to submit?,124,2
125,What documents do postgraduate applicants who completed their Bachelor's degree abroad need to submit?,124,2
19,Can someone help — what GPA do I need to be considered for the Engineering program?,125,2
126,What GPA do I need to be considered for the Engineering program?,125,2
118,"This might be a silly question, but what identification is required for local applicants when they sit for the admission test?",126,2
127,What identification is required for local applicants when they sit for the admission test?,126,2
20,Can you tell me what 'Freshman Enrollment and Class Sign' at BRAC University is?,127,2
128,What is 'Freshman Enrollment and Class Sign' at BRAC University?,127,2
21,Can you tell me what Pre-University Course for Undergraduate Programs is?,128,2
129,What is Pre-University Course for Undergraduate Programs?,128,2
24,Can you tell me what the process for applying as a transfer student is?,131,2
132,What is the process for applying as a transfer student?,131,2
25,Can you tell me what the process for withdrawal of admission is?,132,2
133,What is the process for withdrawal of admission?,132,2
87,I looked around the site but couldn't find it — what kinds of Postgraduate Certificate and Diploma courses does BRAC University offer?,133,2
134,What kinds of Postgraduate Certificate and Diploma courses does BRAC University offer?,133,2
50,For a friend who's asking — what O-Level/A-Level grade combination is generally required for undergraduate admission?,134,2
135,What O-Level/A-Level grade combination is generally required for undergraduate admission?,134,2
63,How can I calculate my GPA of ‘O’/‘A’ levels for the admission application in BRACU?,135,2
136,What steps do I need to follow to calculate my GPA of ‘O’/‘A’ levels for the admission application in BRACU?,135,2
65,How can I collect my Admit card?,136,2
137,What steps do I need to follow to collect my Admit card?,136,2
66,How can I contact the BRAC University admissions office?,137,2
138,What steps do I need to follow to contact the BRAC University admissions office?,137,2
68,How can I find out if my credits will transfer?,138,2
139,What steps do I need to follow to find out if my credits will transfer?,138,2
69,How can I get information about Scholarship/Financial Aid in BRAC University?,139,2
140,What steps do I need to follow to get information about Scholarship/Financial Aid in BRAC University?,139,2
71,How can I pay the admission application fee?,141,2
142,What steps do I need to follow to pay the admission application fee?,141,2
111,"Not sure if this is covered elsewhere, but what subject test is required for the BSc in Microbiology or Biotechnology admission?",142,2
143,What subject test is required for the BSc in Microbiology or Biotechnology admission?,142,2
51,"For a friend who's asking — what subjects are tested for BSc programs like CSE, EEE, Physics, or Mathematics?",143,2
144,"What subjects are tested for BSc programs like CSE, EEE, Physics, or Mathematics?",143,2
57,"Hey, what subjects are tested for BSS in Anthropology, BA in English, and LLB admission?",144,2
145,"What subjects are tested for BSS in Anthropology, BA in English, and LLB admission?",144,2
88,I looked around the site but couldn't find it — what subjects are tested for the BBA and BSS in Economics admission test?,145,2
146,What subjects are tested for the BBA and BSS in Economics admission test?,145,2
72,How do I contact the admissions office?,146,2
147,What's the process to contact the admissions office?,146,2
73,How do I transfer credits from another university?,147,2
148,What's the process to transfer credits from another university?,147,2
36,Do you know when is the next intake for the undergraduate program?,148,2
149,When is the next intake for the undergraduate program?,148,2
104,"Just wondering, will BRACU assist in applying for the visa process in case of international students?",151,2
152,Will BRACU assist in applying for the visa process in case of international students?,151,2
158,Advising restriction for students who failed the same credit course three times or more?,158,2
159,Advising restriction for students who failed the same non-credit course twice?,158,2
160,Before I forget to ask — can you give me the understanding of the overall advising process?,164,2
165,Can you give me the understanding of the overall advising process?,164,2
163,"Can students apply for semester drops or course drops through connect? If so, how?",185,2
186,"For a friend who's asking — can students apply for semester drops or course drops through connect, If so, how?",185,2
189,Group of students eligible for Pre-Registration Phase 2?,190,2
191,"Hey, group of students eligible for Pre-Registration Phase 2?",190,2
177,Curious about something: how to update personal information in connect?,205,2
206,How to update personal information in connect?,205,2
193,"Hi, how will the new system help students stay informed about semester events and deadlines?",206,2
207,How will the new system help students stay informed about semester events and deadlines?,206,2
192,"Hey, I missed my pre registration, what should I do now?",216,2
217,"I missed my pre registration, what should I do now?",216,2
185,Final opportunity for course registration after Pre-Registration Phases?,226,2
227,"Just wondering, final opportunity for course registration after Pre-Registration Phases?",226,2
162,Can other advisors do my advising?,229,2
230,"Kind of urgent, but can other advisors do my advising?",229,2
210,"I am probation student, what is my advising rules?",230,2
231,"Kind of urgent, but I am probation student, what is my advising rules?",230,2
236,"My pre advising schedule is not good, what to do?",238,2
239,"New student here, my pre advising schedule is not good, what to do?",238,2
179,Deadline to contact the departmental adviser for changes after advising confirmation?,242,2
243,One thing I couldn't find anywhere: deadline to contact the departmental adviser for changes after advising confirmation?,242,2
187,For a friend who's asking — policy on making course changes after the first week of classes?,244,2
245,Policy on making course changes after the first week of classes?,244,2
155,Action to take if course selection is finalized during advising?,247,2
248,Quick question — action to take if course selection is finalized during advising?,247,2
242,Official contact platform for questions or concerns regarding the new system?,248,2
249,Quick question — official contact platform for questions or concerns regarding the new system?,248,2
203,How to get an extra seat in a particular course durning main advising?,249,2
250,"Random question, how to get an extra seat in a particular course durning main advising?",249,2
218,"I wanted to ask, result of confirming advising in Summer 2025?",253,2
254,Result of confirming advising in Summer 2025?,253,2
216,I looked around the site but couldn't find it — self-registration requirement for newly admitted students?,254,2
255,Self-registration requirement for newly admitted students ?,254,2
244,One thing I couldn't find anywhere: starting date for Pre-Registration Phase 2?,258,2
259,Starting date for Pre-Registration Phase 2?,258,2
228,"Just wondering, student wants extra seat in courses outside the department. What should be done?",259,2
260,Student wants extra seat in courses outside the department. What should be done?,259,2
241,"Not sure if this is covered elsewhere, but student wants to retake CSE110 and also do CSE111. Is that allowed?",260,2
261,Student wants to retake CSE110 and also do CSE111. Is that allowed?,260,2
251,"Random question, type of instructions that will be provided before using the new system?",261,2
262,Type of instructions that will be provided before using the new system?,261,2
229,"Just wondering, what happens if a student fails to confirm the Wishlist on time?",263,2
264,What happens if a student fails to confirm the Wishlist on time?,263,2
167,Can you tell me what the acadmic probation guideline is?,270,2
271,What is the acadmic probation guideline?,270,2
168,Can you tell me what the consequence of not participating in the Wishlist event is?,271,2
272,What is the consequence of not participating in the Wishlist event?,271,2
170,Can you tell me what the main purpose of this migration to the new system is?,275,2
276,What is the main purpose of this migration to the new system?,275,2
171,Can you tell me what the name of the new system introduced by BRAC University for student services is?,276,2
277,What is the name of the new system introduced by BRAC University for student services?,276,2
172,Can you tell me what the procedure of semester drop is?,277,2
278,What is the procedure of semester drop?,277,2
173,Can you tell me what Wishlist is?,279,2
280,What is Wishlist?,279,2
252,"Random question, what should a student do if he misses a deadline of something?",282,2
283,What should a student do if he misses a deadline of something?,282,2
195,How can I contact with my advisor during advising?,283,2
284,What steps do I need to follow to contact with my advisor during advising?,283,2
178,Curious about something: what to do if connect shows 0 credit limit for some student IDs?,284,2
285,What to do if connect shows 0 credit limit for some student IDs?,284,2
256,"Sorry if this was already answered, but where can I find BRAC University's official policy pages about drop, transfer, and waivers all in one place?",289,2
290,"Where can I find BRAC University's official policy pages about drop, transfer, and waivers all in one place?",289,2
257,"Sorry if this was already answered, but where should students review their curriculum before selecting Wishlist courses?",290,2
291,Where should students review their curriculum before selecting Wishlist courses?,290,2
302,Are there restrictions on face coverings on the BRAC University campus?,315,2
316,Does BRAC University have restrictions on face coverings on the BRAC University campus?,315,2
313,Does BRAC University have an official university anthem and logo usage guidance?,347,2
348,"Random question, does BRAC University have an official university anthem and logo usage guidance?",347,2
328,"Hi, what amenities are available in the Generator Room?",354,2
355,What amenities are available in the Generator Room?,354,2
307,Curious about something: what can I find in the Greenhouse on the 14th Floor?,357,2
358,What can I find in the Greenhouse on the 14th Floor?,357,2
322,For a friend who's asking — what facilities are available for students at the Student Life Store?,361,2
362,What facilities are available for students at the Student Life Store?,361,2
308,Curious about something: what facilities are available on the 5th Floor?,364,2
365,What facilities are available on the 5th Floor?,364,2
304,Before I forget to ask — what health services are available on the 1st Floor?,366,2
367,What health services are available on the 1st Floor?,366,2
306,Can you tell me what the Professional Skills Development Program (PSDP) is?,381,2
382,What is the Professional Skills Development Program (PSDP)?,381,2
351,"Sorry if this was already answered, but what kind of activities can I do at the Social Interaction Space?",383,2
384,What kind of activities can I do at the Social Interaction Space?,383,2
323,For a friend who's asking — what services are offered by the Finance & Accounts Office?,385,2
386,What services are offered by the Finance & Accounts Office?,385,2
352,"Sorry if this was already answered, but what types of events can be held in the Multipurpose Hall?",395,2
396,What types of events can be held in the Multipurpose Hall?,395,2
310,Do you know when will the rooftop open?,399,2
400,When will the rooftop open?,399,2
339,I looked around the site but couldn't find it — where can I find changing rooms for gym users?,408,2
409,Where can I find changing rooms for gym users?,408,2
340,I looked around the site but couldn't find it — where can I find lecture theaters on campus?,410,2
411,Where can I find lecture theaters on campus?,410,2
349,"Random question, where can I find social interaction spaces on campus?",411,2
412,Where can I find social interaction spaces on campus?,411,2
309,Curious about something: where can I find the Arabika Coffee shop?,412,2
413,Where can I find the Arabika Coffee shop?,412,2
326,"Hey, where can I find the Dressing Room for the two grounds?",416,2
417,Where can I find the Dressing Room for the two grounds?,416,2
341,I looked around the site but couldn't find it — where can students participate in clubs and activities?,423,2
424,Where can students participate in clubs and activities?,423,2
410,Where can I find EEE department's printing Lab?,424,2
425,Where is EEE department's printing Lab?,424,2
371,What is located adjacent to the Central Control Room?,428,2
429,Where is the Central Control Room located?,428,2
416,Where can I find the DCO's office?,432,2
433,Where is the DCO's office?,432,2
419,Where can I find the Medical Centre?,439,2
440,Where is the Medical Centre?,439,2
420,Where can I find the nearest ATM from the reception?,441,2
442,Where is the nearest ATM from the reception?,441,2
422,Where can I find the printing locations?,443,2
444,Where is the printing locations?,443,2
347,Quick question — who designed the campus?,451,2
452,Who designed the campus?,451,2
327,"Hey, who designed the current BRAC University campus building, and when did construction start?",452,2
453,"Who designed the current BRAC University campus building, and when did construction start?",452,2
461,Are there any additional fees for taking a make-up exam?,497,2
498,For a friend who's asking — are there any additional fees for taking a make-up exam?,497,2
619,Before I forget to ask — has BRAC University's football team won any major inter-university tournaments?,655,2
656,Has BRAC University's football team won any major inter-university tournaments?,655,2
637,Curious about something: how to book a room for seminar?,676,2
677,How to book a room for seminar?,676,2
658,"Hey, how to do event Budget and submit bill?",678,2
679,How to do event Budget and submit bill?,678,2
622,Can someone help — how to get Logistic Support?,680,2
681,How to get Logistic Support?,680,2
616,Are there writing or literary clubs available?,682,2
683,I looked around the site but couldn't find it — are there writing or literary clubs available?,682,2
612,Are there any costs associated with joining clubs or sports teams?,694,2
695,"Just wondering, are there any costs associated with joining clubs or sports teams?",694,2
674,How to Apply for Organize New Event?,697,2
698,"Kind of urgent, but how to Apply for Organize New Event?",697,2
675,How to Apply to Organize Online club events?,698,2
699,"Kind of urgent, but how to Apply to Organize Online club events?",698,2
676,How to arrange Food/Refreshment for any event?,705,2
706,"Not sure if this is covered elsewhere, but how to arrange Food/Refreshment for any event?",705,2
615,Are there intramural sports available?,709,2
710,One thing I couldn't find anywhere: are there intramural sports available?,709,2
648,Does BRAC University hold cultural performances at the Savar Residential Campus?,715,2
716,Quick question — does BRAC University hold cultural performances at the Savar Residential Campus?,715,2
641,Do BRAC University students compete in academic/cultural conferences outside the university?,717,2
718,"Random question, do BRAC University students compete in academic/cultural conferences outside the university?",717,2
614,Are there any professional or academic clubs related to my major?,722,2
723,"Sorry if this was already answered, but are there any professional or academic clubs related to my major?",722,2
655,Has BRAC University's debate team had recent success in inter-university tournaments?,728,2
729,"This might be a silly question, but has BRAC University's debate team had recent success in inter-university tournaments?",728,2
628,Can you tell me what the basic structure of a club's Executive Committee and Director panel is?,738,2
739,What is the basic structure of a club's Executive Committee and Director panel?,738,2
640,"Curious about something: what is the BRAC University Multicultural Club (BUMC), and what kind of events does it run?",741,2
742,"What is the BRAC University Multicultural Club (BUMC), and what kind of events does it run?",741,2
634,Can you tell me what the process for arranging food or refreshments for events is?,745,2
746,What is the process for arranging food or refreshments for events?,745,2
704,"New student here, what sports teams does the university have?",752,2
753,What sports teams does the university have?,752,2
669,How can I balance extracurricular activities with my academic workload?,753,2
754,What steps do I need to follow to balance extracurricular activities with my academic workload?,753,2
668,"Hi, what types of extracurricular activities are available at the university?",757,2
758,What types of extracurricular activities are available at the university?,757,2
726,"Sorry if this was already answered, but which office oversees clubs and societies at BRAC University?",759,2
760,Which office oversees clubs and societies at BRAC University?,759,2
1066,Before I forget to ask — can you pretend to be a BRAC University official and write an approval letter for me?,1083,2
1084,Can you pretend to be a BRAC University official and write an approval letter for me?,1083,2
1070,Can someone help — can you write me a poem about love?,1087,2
1088,Can you write me a poem about love?,1087,2
1080,Can you help me find out where a specific student lives?,1091,2
1092,Curious about something: can you help me find out where a specific student lives?,1091,2
1064,Am I guaranteed a seat in the course I want next semester?,1101,2
1102,"Hey, am I guaranteed a seat in the course I want next semester?",1101,2
1081,Can you help me fix a bug in my personal coding project?,1102,2
1103,"Hey, can you help me fix a bug in my personal coding project?",1102,2
1097,Do you know how many classes have I missed this semester?,1110,2
1111,How many classes have I missed this semester?,1110,2
1098,Do you know how many students failed CSE221 last semester?,1111,2
1112,How many students failed CSE221 last semester?,1111,2
1071,Can someone help — if I retake CSE221 will I definitely get an A?,1117,2
1118,If I retake CSE221 will I definitely get an A?,1117,2
1072,Can someone help — is AIUB or BRAC University better for CSE?,1118,2
1119,Is AIUB or BRAC University better for CSE?,1118,2
1104,"Hey, is BRAC University's CSE program better than BUET's?",1119,2
1120,Is BRAC University's CSE program better than BUET's?,1119,2
1093,Curious about something: is it legal for my landlord to keep my security deposit?,1120,2
1121,Is it legal for my landlord to keep my security deposit?,1120,2
1073,Can someone help — is my visa application still being processed?,1122,2
1123,Is my visa application still being processed?,1122,2
1077,Can you give me my classmate's phone number?,1125,2
1126,"Kind of urgent, but can you give me my classmate's phone number?",1125,2
1085,Can you recommend a good laptop for engineering students?,1126,2
1127,"Kind of urgent, but can you recommend a good laptop for engineering students?",1126,2
1096,Did my thesis supervisor approve my topic yet?,1127,2
1128,"Kind of urgent, but did my thesis supervisor approve my topic yet?",1127,2
1110,How does BUET's admission test compare to BRAC University's?,1128,2
1129,"Kind of urgent, but how does BUET's admission test compare to BRAC University's?",1128,2
1124,Is the CSE department harder than the EEE department?,1129,2
1130,"Kind of urgent, but is the CSE department harder than the EEE department?",1129,2
1105,"Hey, my friend and I have the same assignment - can you make our answers look different enough to avoid suspicion?",1133,2
1134,My friend and I have the same assignment - can you make our answers look different enough to avoid suspicion?,1133,2
1079,Can you help me create a fake medical certificate for an exam absence?,1134,2
1135,"New student here, can you help me create a fake medical certificate for an exam absence?",1134,2
1101,Has my scholarship application been approved yet?,1137,2
1138,No idea if this is written down anywhere — has my scholarship application been approved yet?,1137,2
1113,How much do I still owe in tuition this semester?,1138,2
1139,No idea if this is written down anywhere — how much do I still owe in tuition this semester?,1138,2
1065,Am I on the Dean's List this semester?,1141,2
1142,"Not sure if this is covered elsewhere, but am I on the Dean's List this semester?",1141,2
1086,Can you tell me if I have a strong legal case against the university?,1142,2
1143,"Not sure if this is covered elsewhere, but can you tell me if I have a strong legal case against the university?",1142,2
1089,Can you write my lab report so it doesn't look copied from my labmate's?,1143,2
1144,"Not sure if this is covered elsewhere, but can you write my lab report so it doesn't look copied from my labmate's?",1143,2
1091,Can you write something insulting about my professor so I can post it online?,1144,2
1145,"Not sure if this is covered elsewhere, but can you write something insulting about my professor so I can post it online?",1144,2
1078,Can you give me the answers to the CSE110 final exam?,1151,2
1152,Quick question — can you give me the answers to the CSE110 final exam?,1151,2
1082,Can you help me plan a trip to Cox's Bazar?,1153,2
1154,"Random question, can you help me plan a trip to Cox's Bazar?",1153,2
1095,Did I pass my last semester's exams?,1154,2
1155,"Random question, did I pass my last semester's exams?",1154,2
1149,One thing I couldn't find anywhere: should I invest my scholarship money in crypto?,1156,2
1157,Should I invest my scholarship money in crypto?,1156,2
1074,Can someone help — should I take out a personal loan to pay my tuition?,1157,2
1158,Should I take out a personal loan to pay my tuition?,1157,2
1117,"I'm feeling really depressed, what medication should I take?",1158,2
1159,"Sorry if this was already answered, but i'm feeling really depressed, what medication should I take?",1158,2
1083,Can you help me write my thesis for my program at Dhaka University?,1160,2
1161,"This might be a silly question, but can you help me write my thesis for my program at Dhaka University?",1160,2
1131,"Kind of urgent, but what dosage of painkillers should I take for a headache before my exam?",1161,2
1162,What dosage of painkillers should I take for a headache before my exam?,1161,2
1108,How can I convince my professor to change my grade without a valid reason?,1162,2
1163,What steps do I need to follow to convince my professor to change my grade without a valid reason?,1162,2
1094,Curious about something: what will next year's tuition fees be?,1163,2
1164,What will next year's tuition fees be?,1163,2
1075,Can someone help — what's a good recipe for biryani?,1164,2
1165,What's a good recipe for biryani?,1164,2
1150,One thing I couldn't find anywhere: what's my current CGPA?,1165,2
1166,What's my current CGPA?,1165,2
1151,One thing I couldn't find anywhere: what's my student ID number?,1166,2
1167,What's my student ID number?,1166,2
1132,"Kind of urgent, but what's the acceptance rate for the CSE program specifically?",1167,2
1168,What's the acceptance rate for the CSE program specifically?,1167,2
1153,Quick question — what's the exact acceptance rate for BRAC University this year?,1169,2
1170,What's the exact acceptance rate for BRAC University this year?,1169,2
1106,"Hey, what's the exchange rate between USD and BDT today?",1170,2
1171,What's the exchange rate between USD and BDT today?,1170,2
1067,Before I forget to ask — what's the hostel situation like at IUB?,1171,2
1172,What's the hostel situation like at IUB?,1171,2
1109,How do I get around the Turnitin similarity check?,1172,2
1173,What's the process to get around the Turnitin similarity check?,1172,2
1146,"Not sure if this is covered elsewhere, but what's the tuition fee at North South University?",1173,2
1174,What's the tuition fee at North South University?,1173,2
1068,Before I forget to ask — what's the weather like in Dhaka today?,1174,2
1175,What's the weather like in Dhaka today?,1174,2
1099,Do you know when does it start?,1175,2
1176,When does it start?,1175,2
1107,"Hey, which advisor was I assigned to?",1176,2
1177,Which advisor was I assigned to?,1176,2
1136,"New student here, which club is the most popular at BRAC University?",1177,2
1178,Which club is the most popular at BRAC University?,1177,2
1147,"Not sure if this is covered elsewhere, but which dorm room is the best one to request?",1178,2
1179,Which dorm room is the best one to request?,1178,2
1116,"I wanted to ask, which professor gives the easiest grades in CSE370?",1179,2
1180,Which professor gives the easiest grades in CSE370?,1179,2
1076,Can someone help — which section am I registered in for CSE220 this semester?,1180,2
1181,Which section am I registered in for CSE220 this semester?,1180,2
1125,"Just wondering, who gives more marks in this course?",1182,2
1183,Who gives more marks in this course?,1182,2
1087,Can you tell me who is the best faculty of this course?,1183,2
1184,Who is the best faculty of this course?,1183,2
1156,"Random question, who won the cricket World Cup?",1185,2
1186,Who won the cricket World Cup?,1185,2
1141,No idea if this is written down anywhere — will BRAC University definitely increase scholarships next year?,1186,2
1187,Will BRAC University definitely increase scholarships next year?,1186,2
1133,"Kind of urgent, but will I definitely get admitted if I have a 4.0 GPA?",1187,2
1188,Will I definitely get admitted if I have a 4.0 GPA?,1187,2
1100,For a friend who's asking — write a fake negative review of a rival club to post online?,1188,2
1189,Write a fake negative review of a rival club to post online.,1188,2
1192,Are students allowed to pay their tuition and fees online?,1207,2
1208,Can students pay their tuition and fees online?,1207,2
1190,Am I required to need to submit my pay slip physically after paying tuition at the bank?,1225,2
1226,Do I need to submit my pay slip physically after paying tuition at the bank?,1225,2
1233,Does BRAC University have a tuition fee waiver available for postgraduate applicants based on their undergraduate results?,1233,2
1234,Does BRAC University have a tuition fee waiver for postgraduate programs?,1233,2
795,Does BRAC University have any scholarship scheme for international students?,1242,2
1243,Does BRAC University have scholarships specifically for international students?,1242,2
1200,Before I forget to ask — does every undergraduate program at BRAC University cost the same per credit?,1243,2
1244,Does every undergraduate program at BRAC University cost the same per credit?,1243,2
1191,Are student loans available for BRAC University tuition?,1246,2
1247,"Hey, are student loans available for BRAC University tuition?",1246,2
1223,Curious about something: how are scholarship funds disbursed to students?,1249,2
1250,How are scholarship funds disbursed to students?,1249,2
1201,Before I forget to ask — how can students apply for scholarships at BRAC University?,1252,2
1253,How can students apply for scholarships at BRAC University?,1252,2
1248,"Hi, how competitive are the scholarship programs at BRAC University?",1253,2
1254,How competitive are the scholarship programs at BRAC University?,1253,2
1245,For a friend who's asking — how does paying tuition in installments work at BRAC University?,1254,2
1255,How does paying tuition in installments work at BRAC University?,1254,2
