query_id,config,lambda,query,reference_answer,retrieved_context,generated_answer,retrieval_s,generation_s,total_s,timestamp,query_confidence,faithfulness,faithfulness_reason,sample_source,route,fusion,abstained,raw_abstain,sufficient_context_override,graph_augmented,faculty_room_augmented,exact_match_any,question_match_any,translated_query,normalized_query,rerank_s,query_top1_score,nli_faithfulness
Q095,adaptive_novel,0.5,"Kind of urgent, but what should I do if I can’t log in to a lab PC?","If you've changed your password and can’t remember it, contact IT support at itsupport@bracu.ac.bd.","Question: Kind of urgent, but what should I do if I can’t log in to a lab PC?
Answer: If you've changed your password and can’t remember it, contact IT support at itsupport@bracu.ac.bd.

Question: What should I do if I can’t log in to a lab PC?
Answer: If you've changed your password and can’t remember it, contact IT support at itsupport@bracu.ac.bd.

Question (Banglish): BRAC University lab PC te ami kivabe log in korbo?
Answer (English): To log in to the BRAC University lab PCs, use your university-provided credentials. Typically, your student ID is your username, and the default password is provided by the IT department during orientation.

Question: Kind of urgent, but how do I log in to the BRAC University lab PCs?
Answer: To log in to the BRAC University lab PCs, use your university-provided credentials. Typically, your student ID is your username, and the default password is provided by the IT department during orientation.

Question: Quick question — what should I do if I can’t log in to a lab PC?
Answer: If you've changed your password and can’t remember it, contact IT support at itsupport@bracu.ac.bd.","If you can't log in to a lab PC, contact IT support at itsupport@bracu.ac.bd.",0.0187,5.0154,5.0343,2026-08-01T07:48:56.172657+00:00,0.2439,0.5,"SCORE: 0.5 | REASON: Only two out of four individual factual claims are supported by the retrieved CONTEXT. 

The ANSWER can be decomposed into two individual factual claims:

1. If you've changed your password and can’t remember it, contact IT support at itsupport@bracu.ac.bd.
2. To log in to the BRAC University lab PCs, use your university-provided credentials.

However, only the first claim is supported by the CONTEXT (the answer to the question ""What should I do if I can’t log in to a lab PC?""). The second claim is not supported because it contradicts the information provided in another part of the CONTEXT (the answer to the question ""BRAC University lab PC te ami kivabe log in korbo?"", which states that the default password is provided by the IT department during orientation).",novel,open_ended,linear,False,False,False,False,False,False,True,,,0.0,1.0751,0.008227155543863773
Q097,adaptive_novel,0.5,Can you tell me what the important dates and deadlines for admission are?,"The exact admission test date, application deadline, and academic-session start date change every semester, so BRAC University publishes them on its Admissions page (bracu.ac.bd/admissions) ahead of each intake rather than fixing them year-round - check that page for the current cycle's dates.","Question: Can you tell me what the important dates and deadlines for admission are?
Answer: The exact admission test date, application deadline, and academic-session start date change every semester, so BRAC University publishes them on its Admissions page (bracu.ac.bd/admissions) ahead of each intake rather than fixing them year-round - check that page for the current cycle's dates.

Question: Can you tell me what the payment deadlines for tuition and fees are?
Answer: At BRAC University, tuition and fees must be paid by the specified deadlines each semester.It's important to check specific dates each semester, as they may vary

Question: Can you tell me what the deadline for scholarship applications is?
Answer: The deadline for scholarship applications at BRAC University typically varies depending on the type of scholarship and the academic semester. It is important for students to check the university's official announcements or contact the admissions or financial aid office for the specific deadlines related to each semester or scholarship program.

Question (Banglish): Admission er important date ar deadline gula ki?
Answer (English): The exact admission test date, application deadline, and academic-session start date change every semester, so BRAC University publishes them on its Admissions page (bracu.ac.bd/admissions) ahead of each intake rather than fixing them year-round - check that page for the current cycle's dates.

Question: What are the important dates and deadlines for admission?
Answer: The exact admission test date, application deadline, and academic-session start date change every semester, so BRAC University publishes them on its Admissions page (bracu.ac.bd/admissions) ahead of each intake rather than fixing them year-round - check that page for the current cycle's dates.","The exact admission test date, application deadline, and academic-session start date change every semester, so BRAC University publishes them on its Admissions page (bracu.ac.bd/admissions) ahead of each intake rather than fixing them year-round - check that page for the current cycle's dates.",0.0208,8.4689,8.4898,2026-08-01T07:49:04.662793+00:00,0.0667,0.5,"SCORE: 0.5 | REASON: The answer contains two distinct factual claims, but only one is fully supported by the context (the admission test date, application deadline, and academic-session start date change every semester), while the other claim (BRAC University publishes them on its Admissions page) is partially supported as it's mentioned in some of the questions but not explicitly stated in the answer.",novel,open_ended,linear,False,True,True,False,False,False,True,,,0.0,1.0188,0.98711758852005
Q100,adaptive_novel,0.5,"When was the BRAC University School of Law established, and what degree does it offer?","The School of Law was founded in 2004 and offers a four-year undergraduate Bachelor of Laws (LL.B. Hons.) program, along with a postgraduate LL.M. program.","Question: When was the BRAC University School of Law established, and what degree does it offer?
Answer: The School of Law was founded in 2004 and offers a four-year undergraduate Bachelor of Laws (LL.B. Hons.) program, along with a postgraduate LL.M. program.

Question: Does BRAC University's School of Law offer a Master of Laws (LL.M.) program?
Answer: Yes, alongside the undergraduate LL.B. (Hons), the School of Law offers an LL.M. program aimed at both emerging and experienced legal professionals, covering areas from human rights and international law to corporate governance and digital/cyber law.

Question: Quick question — when was BRAC University established and who founded it?
Answer: BRAC University was established in 2001, founded by Sir Fazle Hasan Abed, and is affiliated with the University Grants Commission (UGC) of Bangladesh.

Question (Banglish): BRAC University er School of Law ki Master of Laws (LL.M.) program offer kore?
Answer (English): Yes, alongside the undergraduate LL.B. (Hons), the School of Law offers an LL.M. program aimed at both emerging and experienced legal professionals, covering areas from human rights and international law to corporate governance and digital/cyber law.

Question (Banglish): BRAC University School of Law kobe established hoyechilo, ar eta ki degree offer kore?
Answer (English): The School of Law was founded in 2004 and offers a four-year undergraduate Bachelor of Laws (LL.B. Hons.) program, along with a postgraduate LL.M. program.","The BRAC University School of Law was founded in 2004 and offers a four-year undergraduate Bachelor of Laws (LL.B. Hons.) program, along with a postgraduate LL.M. program.",0.0255,6.7506,6.7764,2026-08-01T07:49:11.439803+00:00,0.1689,0.8,"SCORE: 0.8 | REASON: The answer is mostly supported, but it incorrectly states that BRAC University was founded in 2004 (it was actually established in 2001), and does not mention the LL.B. program's duration as a four-year undergraduate program.",novel,open_ended,linear,False,False,False,False,False,False,True,,,0.0,1.0717,0.7282516956329346
Q102,adaptive_novel,0.9,What are the prerequisites for CSE251?,The prerequisite for CSE251 is CSE250 (HP).,"Course: CSE251
Prerequisite: CSE250 (HP)
Full Prerequisite Chain: CSE250

Question: Curious about something: what prerequisites must be completed before the thesis defense?
Answer: Pre-Thesis I and Pre-Thesis II.

Question (Banglish): Major department na hole o student ra ki EEE te minor korte pare?
Answer (English): Yes, BRAC University offers a Minor in EEE with its own defined set of required courses and prerequisites (such as Electrical Circuits I & II and Electronic Circuits I & II), open to students from other departments who meet the prerequisites.

Question: I'm an EEE student minoring in Physics. Do I need to separately meet the Physics minor's prerequisites even though I'm not a Physics major?
Answer: Yes - BRACU's Minor in Physics has its own defined set of required courses and prerequisites, separate from your EEE major requirements, open to students from other departments as long as they meet those specific prerequisites. Being an EEE major doesn't automatically satisfy the Physics minor's course requirements; you'd need to check and fulfill them independently.

Question: What prerequisites must be completed before the thesis defense?
Answer: Pre-Thesis I and Pre-Thesis II.","The prerequisite for CSE251 is CSE250 (HP), with a full prerequisite chain of CSE250.",0.0175,4.9323,4.9503,2026-08-01T07:49:16.390065+00:00,99.9978,0.5,"SCORE: 0.5 | REASON: Only two out of four claims are supported by the context. 

The ANSWER decomposes into four individual factual claims:

1. The prerequisite for CSE251 is CSE250 (HP).
2. The full prerequisite chain for CSE251 is CSE250.
3. Pre-Thesis I and Pre-Thesis II must be completed before the thesis defense.
4. A minor in EEE has its own defined set of required courses and prerequisites.

Claims 1, 2, and 3 are supported by the context, but claim 4 is not mentioned in the provided CONTEXT.",novel,entity_heavy,rrf,False,False,False,False,False,True,False,,,0.0,100.0167,0.08086465299129486
Q113,adaptive_novel,0.9,What is the full prerequisite chain for ENG102?,The full prerequisite chain for ENG102 is ENG101.,"Verified prerequisite chain for ENG102 (nearest prerequisite first, from the Prerequisites knowledge base): ENG101.

Course: ENG103
Prerequisite: ENG102 (HP)
Full Prerequisite Chain: ENG102

Course: PHY112
Prerequisite: PHY111 (HP)
Full Prerequisite Chain: PHY111

Course: CSE251
Prerequisite: CSE250 (HP)
Full Prerequisite Chain: CSE250

Course: MAT120
Prerequisite: MAT110 (HP)
Full Prerequisite Chain: MAT110

Course: ENG102
Prerequisite: ENG101 (HP)
Full Prerequisite Chain: ENG101",The full prerequisite chain for ENG102 is ENG101.,0.0186,3.745,3.7637,2026-08-01T07:49:20.154481+00:00,100.0,1.0,SCORE: 1.0 | REASON: The ANSWER is fully supported by the CONTEXT as it matches the prerequisite chain for ENG102 exactly.,novel,entity_heavy,rrf,False,False,False,True,False,True,False,,,0.0,100.0167,0.5284770131111145
Q115,adaptive_novel,0.9,What are the prerequisites for ENG103?,The prerequisite for ENG103 is ENG102 (HP).,"Course: ENG103
Prerequisite: ENG102 (HP)
Full Prerequisite Chain: ENG102

Question: Curious about something: what prerequisites must be completed before the thesis defense?
Answer: Pre-Thesis I and Pre-Thesis II.

Question: Can you tell me what the prerequisites for the Cse program are?
Answer: Candidates applying for EEE, ECE, CSE, APE and Physics:HSC/ Equivalent(“B” grade in Physics & Mathematics),A-levels: “C” grade in Physics & Mathematics

Question: What are the prerequisites for the Cse program?
Answer: Candidates applying for EEE, ECE, CSE, APE and Physics:HSC/ Equivalent(“B” grade in Physics & Mathematics),A-levels: “C” grade in Physics & Mathematics

Question: What prerequisites must be completed before the thesis defense?
Answer: Pre-Thesis I and Pre-Thesis II.",The prerequisite for ENG103 is ENG102 (HP) with a full prerequisite chain of ENG102.,0.018,4.4817,4.5001,2026-08-01T07:49:24.654992+00:00,99.9951,0.5,SCORE: 0.5 | REASON: Only two out of four claims are supported by the context.,novel,entity_heavy,rrf,False,False,False,False,False,True,False,,,0.0,100.0167,0.2628082036972046
Q116,adaptive_novel,0.9,What are the prerequisites for CSE360?,The prerequisite for CSE360 is CSE341 (HP).,"Course: CSE360
Prerequisite: CSE341 (HP)
Full Prerequisite Chain: CSE341

Initial: IRZA
Name: Md. Irtiza Hossain
Day: Tuesday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE360-07 (LAB) FIC,IRZA 12B-19L,CSE360-08 (LAB) FIC,IRZA 12B-19L; 9:30 AM - CSE360-07 (LAB) FIC,IRZA 12B-19L,CSE360-08 (LAB) FIC,IRZA 12B-19L; 11:00 AM - CSE360-01 (LAB) SMYA,IRZA 12B-19L,CSE360-06 (LAB) SMYA,IRZA 12B-19L; 12:30 PM - CSE360-01 (LAB) SMYA,IRZA 12B-19L,CSE360-06 (LAB) SMYA,IRZA 12B-19L; 2:00 PM - Consultation

Initial: RDW
Name: Redowanul Akbar
Day: Sunday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE340-11 09A-03C; 9:30 AM - CSE340-12 09A-03C; 11:00 AM - CSE360-03 (LAB) RDW,SMYA 12B-19L,CSE360-04 (LAB) RDW,SMYA 12B-19L; 12:30 PM - CSE360-03 (LAB) RDW,SMYA 12B-19L,CSE360-04 (LAB) RDW,SMYA 12B-19L; 2:00 PM - Consultation by Appointment

Initial: UJT
Name: Umme Jannat Taposhi
Day: Wednesday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE360-09 (LAB) UJT,PRC 12B-19L,CSE360-10 (LAB) UJT,PRC 12B-19L; 9:30 AM - CSE360-09 (LAB) UJT,PRC 12B-19L,CSE360-10 (LAB) UJT,PRC 12B-19L; 11:00 AM - CSE360-08 10B-15C; 12:30 PM - Consultation by Appointment

Question: I'm an EEE student minoring in Physics. Do I need to separately meet the Physics minor's prerequisites even though I'm not a Physics major?
Answer: Yes - BRACU's Minor in Physics has its own defined set of required courses and prerequisites, separate from your EEE major requirements, open to students from other departments as long as they meet those specific prerequisites. Being an EEE major doesn't automatically satisfy the Physics minor's course requirements; you'd need to check and fulfill them independently.",The full prerequisite chain for CSE360 is CSE341 (HP).,0.0172,4.8238,4.8414,2026-08-01T07:49:29.496490+00:00,99.9992,1.0,"SCORE: 1.0 | REASON: All claims made in the ANSWER are directly supported by the CONTEXT. 

The ANSWER makes two factual claims:

1. The full prerequisite chain for CSE360 is CSE341 (HP).
2. BRACU's Minor in Physics has its own defined set of required courses and prerequisites, separate from EEE major requirements.

Both claims are explicitly stated in the CONTEXT: 
- The Full Prerequisite Chain for CSE360 is indeed listed as CSE341.
- The context does not provide information about the minor in Physics, but it's a general statement that can be inferred to be true based on common knowledge. However, since we're only checking whether the CONTEXT supports the ANSWER and not its truth value in general, this claim is also considered supported.

Therefore, all claims made in the ANSWER are directly supported by the CONTEXT, resulting in a perfect score of 1.0.",novel,entity_heavy,rrf,False,False,False,False,False,True,False,,,0.0,100.0167,0.9627482295036316
Q117,adaptive_novel,0.9,What are the prerequisites for CSE489?,The prerequisite for CSE489 is CSE370 (HP).,"Course: CSE489
Prerequisite: CSE370 (HP)
Full Prerequisite Chain: CSE370-CSE221-CSE220-CSE111-CSE110

Question: What elective courses are recommended for students interested in Software Engineering?
Answer: CSE391, CSE484 and CSE489 are recommended for people who are interested in Software Engineering.

Question: I'm an EEE student minoring in Physics. Do I need to separately meet the Physics minor's prerequisites even though I'm not a Physics major?
Answer: Yes - BRACU's Minor in Physics has its own defined set of required courses and prerequisites, separate from your EEE major requirements, open to students from other departments as long as they meet those specific prerequisites. Being an EEE major doesn't automatically satisfy the Physics minor's course requirements; you'd need to check and fulfill them independently.

Question (Banglish): Software Engineering e interested student der jonno ki ki elective course recommend kora hoy?
Answer (English): CSE391, CSE484 and CSE489 are recommended for people who are interested in Software Engineering.

Question: What prerequisites must be completed before the thesis defense?
Answer: Pre-Thesis I and Pre-Thesis II.",The prerequisite for CSE489 is CSE370 (HP) with a full prerequisite chain of CSE370-CSE221-CSE220-CSE111-CSE110.,0.0169,5.9585,5.9763,2026-08-01T07:49:35.473532+00:00,99.9963,0.5,"SCORE: 0.5 | REASON: Only two out of four claims are supported by the context. 

The ANSWER is decomposed into its individual factual claims:

1. The prerequisite for CSE489 is CSE370 (HP).
2. The full prerequisite chain for CSE489 is CSE370-CSE221-CSE220-CSE111-CSE110.

Both of these claims are supported by the CONTEXT, which explicitly states ""Prerequisite: CSE370 (HP)"" and ""Full Prerequisite Chain: CSE370-CSE221-CSE220-CSE111-CSE110"".

However, two other claims in the ANSWER are not supported by the CONTEXT:

1. The ANSWER does not mention any elective courses recommended for students interested in Software Engineering.
2. The ANSWER does not mention anything about prerequisites for a thesis defense.

Therefore, only 50% of the claims in the ANSWER are supported by the CONTEXT.",novel,entity_heavy,rrf,False,False,False,False,False,True,False,,,0.0,100.0167,0.056916240602731705
Q120,adaptive_novel,0.9,What is the full prerequisite chain for CSE340?,The full prerequisite chain for CSE340 is CSE260-CSE251-CSE250-PHY112-PHY111.,"Verified prerequisite chain for CSE340 (nearest prerequisite first, from the Prerequisites knowledge base): CSE260-CSE251-CSE250-PHY112-PHY111.

Course: CSE420
Prerequisite: CSE321 (HP),CSE331 (HP),CSE340 (HP)
Full Prerequisite Chain: CSE321-CSE331-CSE340-CSE221-CSE220-CSE111-CSE110

Course: CSE360
Prerequisite: CSE341 (HP)
Full Prerequisite Chain: CSE341

Course: ENG102
Prerequisite: ENG101 (HP)
Full Prerequisite Chain: ENG101

Course: CSE251
Prerequisite: CSE250 (HP)
Full Prerequisite Chain: CSE250

Course: CSE340
Prerequisite: CSE260 (SP)
Full Prerequisite Chain: CSE260-CSE251-CSE250",The full prerequisite chain for CSE340 is CSE260-CSE251-CSE250.,0.0164,4.4783,4.4948,2026-08-01T07:49:39.968570+00:00,100.0017,1.0,SCORE: 1.0 | REASON: The ANSWER's full prerequisite chain is fully supported by the CONTEXT.,novel,entity_heavy,rrf,False,False,False,True,False,True,False,,,0.0,100.0167,0.5749678015708923
Q121,adaptive_novel,0.9,What is the full prerequisite chain for CSE471?,The full prerequisite chain for CSE471 is CSE370-CSE221-CSE220-CSE111-CSE230-CSE110.,"Verified prerequisite chain for CSE471 (nearest prerequisite first, from the Prerequisites knowledge base): CSE370-CSE221-CSE220-CSE111-CSE230-CSE110.

Course: CSE251
Prerequisite: CSE250 (HP)
Full Prerequisite Chain: CSE250

Course: ENG102
Prerequisite: ENG101 (HP)
Full Prerequisite Chain: ENG101

Course: ENG103
Prerequisite: ENG102 (HP)
Full Prerequisite Chain: ENG102

Course: CSE360
Prerequisite: CSE341 (HP)
Full Prerequisite Chain: CSE341

Course: CSE471
Prerequisite: CSE370 (HP)
Full Prerequisite Chain: CSE370-CSE221-CSE220-CSE111-CSE110",The full prerequisite chain for CSE471 is CSE370-CSE221-CSE220-CSE111-CSE230-CSE110.,0.02,5.1632,5.1833,2026-08-01T07:49:45.152012+00:00,100.0004,0.8,SCORE: 0.8 | REASON: The answer's claim about CSE230 being in the chain is not supported by the context.,novel,entity_heavy,rrf,False,False,False,True,False,True,False,,,0.0,100.0167,0.45787858963012695
Q124,adaptive_novel,0.9,What is the full prerequisite chain for CSE341?,The full prerequisite chain for CSE341 is CSE340-CSE321-CSE260-CSE221-CSE251-CSE220-CSE250-CSE111-CSE230-PHY112-CSE110-PHY111.,"Verified prerequisite chain for CSE341 (nearest prerequisite first, from the Prerequisites knowledge base): CSE340-CSE321-CSE260-CSE221-CSE251-CSE220-CSE250-CSE111-CSE230-PHY112-CSE110-PHY111.

Course: CSE251
Prerequisite: CSE250 (HP)
Full Prerequisite Chain: CSE250

Course: ENG102
Prerequisite: ENG101 (HP)
Full Prerequisite Chain: ENG101

Course: ENG103
Prerequisite: ENG102 (HP)
Full Prerequisite Chain: ENG102

Course: CSE360
Prerequisite: CSE341 (HP)
Full Prerequisite Chain: CSE341

Course: CSE341
Prerequisite: CSE340 (SP),CSE321 (SP)",The full prerequisite chain for CSE341 is CSE340-CSE321-CSE260-CSE221-CSE251-CSE220-CSE250-CSE111-CSE230-PHY112-CSE110-PHY111.,0.0173,6.8553,6.8727,2026-08-01T07:49:52.025042+00:00,100.0004,0.5,SCORE: 0.5 | REASON: The ANSWER's claim about CSE251 being in the chain is not supported by the CONTEXT.,novel,entity_heavy,rrf,False,False,False,True,False,True,False,,,0.0,100.0167,0.30513545870780945
Q125,adaptive_novel,0.9,What are the prerequisites for CSE422?,The prerequisite for CSE422 is CSE221 (HP).,"Course: CSE422
Prerequisite: CSE221 (HP)
Full Prerequisite Chain: CSE221-CSE220-CSE111-CSE110

Initial: ZHS
Name: Mr. Syed Zamil Hasan Shoumo
Day: Wednesday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE422-01 09E-20T ,CSE422-02 09E-20T ,CSE422-03 09E-20T; 9:30 AM - Consultation; 11:00 AM - CSE422-13 (LAB) ZHS,NWT 09E-22L; 12:30 PM - CSE422-13 (LAB) ZHS,NWT 09E-22L

Question (Banglish): Major department na hole o student ra ki EEE te minor korte pare?
Answer (English): Yes, BRAC University offers a Minor in EEE with its own defined set of required courses and prerequisites (such as Electrical Circuits I & II and Electronic Circuits I & II), open to students from other departments who meet the prerequisites.

Initial: MHDE
Name: Mehedi Hasan Emo
Day: Thursday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE422-18 10C-21C; 9:30 AM - Consultation; 11:00 AM - CSE422-19 (LAB) MHDE,RRH 09B-11L; 12:30 PM - CSE422-19 (LAB) MHDE,RRH 09B-11L; 2:00 PM - CSE422-03 (LAB) PLN,MHDE 09B-10L; 3:30 PM - CSE422-03 (LAB) PLN,MHDE 09B-10L

Question: I'm an EEE student minoring in Physics. Do I need to separately meet the Physics minor's prerequisites even though I'm not a Physics major?
Answer: Yes - BRACU's Minor in Physics has its own defined set of required courses and prerequisites, separate from your EEE major requirements, open to students from other departments as long as they meet those specific prerequisites. Being an EEE major doesn't automatically satisfy the Physics minor's course requirements; you'd need to check and fulfill them independently.",The prerequisite for CSE422 is CSE221 with a High Pass (HP).,0.0171,5.1436,5.161,2026-08-01T07:49:57.186559+00:00,99.9991,1.0,"SCORE: 1.0 | REASON: All claims are fully supported by the retrieved CONTEXT. 

Here's how I broke down the ANSWER into individual factual claims and checked whether the CONTEXT supports each claim:

1. The prerequisite for CSE422 is CSE221.
   Supported: Yes, the CONTEXT states ""Prerequisite: CSE221 (HP)"".

2. The prerequisite for CSE422 requires a High Pass (HP) in CSE221.
   Supported: Yes, the CONTEXT explicitly mentions ""(HP)"" after listing CSE221 as the prerequisite.

3. BRAC University offers a Minor in EEE with its own defined set of required courses and prerequisites.
   Supported: No, this claim is not supported by the provided CONTEXT; it only discusses course schedules and prerequisites for CSE422, but does not mention any minors or their requirements.

4. The Minor in EEE has prerequisites such as Electrical Circuits I & II and Electronic Circuits I & II.
   Not applicable: This claim is not relevant to the ANSWER being checked, which focuses on the prerequisite for CSE422.

5. Students from other departments can take the Minor in EEE if they meet its prerequisites.
   Supported: No, this claim is not supported by the provided CONTEXT; it only discusses course schedules and prerequisites for CSE422, but does not mention any minors or their requirements.

6. BRAC University offers a Minor in Physics with its own defined set of required courses and prerequisites.
   Not applicable: This claim is not relevant to the ANSWER being checked, which focuses on the prerequisite for CSE422.

7. Students from other departments need to meet the specific prerequisites for the Physics minor even if they're majoring in EEE.
   Supported: No, this claim is not supported by the provided CONTEXT; it only discusses course schedules and prerequisites for CSE422, but does not mention any minors or their requirements.

However, since all claims related directly to the ANSWER (claims 1 and 2) are indeed supported by the CONTEXT, I conclude that the overall score should be 1.0.",novel,entity_heavy,rrf,False,False,False,False,False,True,False,,,0.0,100.0167,0.5968108773231506
Q134,adaptive_novel,0.9,Who is the theory coordinator for CSE426?,The theory coordinator for CSE426 is TSM.,"Course: CSE426
First Theory Coordinator: TSM
Theory Coordinator Email: mirza.mugdho@bracu.ac.bd

Course: CSE221
First Theory Coordinator: FGZ
Second Theory Coordinator: IBA
Theory Coordinator Email: fakhruddin.gazzali@bracu.ac.bd,imran.azad@bracu.ac.bd
First Lab Coordinator: NARC
Second Lab Coordinator: AKHD
Lab Coordinator Email: atonuroy.chowdhury@bracu.ac.bd,ext.abdullah@bracu.ac.bd

Course: CSE330
First Theory Coordinator: AMK
Second Theory Coordinator: AQU
Theory Coordinator Email: abu.khan@bracu.ac.bd,aquib.azmain@bracu.ac.bd
First Lab Coordinator: NNTN
Second Lab Coordinator: ALB
Lab Coordinator Email: naima.tahsin@bracu.ac.bd,anindita.labonno@bracu.ac.bd

Course: CSE250
First Theory Coordinator: SDS
Second Theory Coordinator: PDS
Theory Coordinator Email: shadman.shahriar@bracu.ac.bd,purbayan.das@bracu.ac.bd
First Lab Coordinator: SDQ
Second Lab Coordinator: FFR
Lab Coordinator Email: saiful.bari@bracu.ac.bd,md.fatin@bracu.ac.bd

Course: CSE427
First Theory Coordinator: CMR
Second Theory Coordinator: DFD
Theory Coordinator Email: rahman.mofizur@bracu.ac.bd,fabian.dofadar@bracu.ac.bd
First Lab Coordinator: DFD
Second Lab Coordinator: QUZA
Lab Coordinator Email: fabian.dofadar@bracu.ac.bd,quazi.ashikur@bracu.ac.bd",The first Theory Coordinator for CSE426 is TSM.,0.0151,4.1069,4.1221,2026-08-01T07:50:01.308661+00:00,100.0016,1.0,SCORE: 1.0 | REASON: The CONTEXT supports that TSM is the first Theory Coordinator for CSE426.,novel,entity_heavy,rrf,False,False,False,False,False,True,False,,,0.0,100.0167,0.14289644360542297
Q141,adaptive_novel,0.9,Who is the theory coordinator for CSE490B?,The theory coordinator for CSE490B is TLQ.,"Course: CSE490B
First Theory Coordinator: TLQ
Theory Coordinator Email: taiabul.haque@bracu.ac.bd
First Lab Coordinator: ZMD
Lab Coordinator Email: zaber.mohammad@bracu.ac.bd

Course: CSE250
First Theory Coordinator: SDS
Second Theory Coordinator: PDS
Theory Coordinator Email: shadman.shahriar@bracu.ac.bd,purbayan.das@bracu.ac.bd
First Lab Coordinator: SDQ
Second Lab Coordinator: FFR
Lab Coordinator Email: saiful.bari@bracu.ac.bd,md.fatin@bracu.ac.bd

Course: CSE420
First Theory Coordinator: MNY
Second Theory Coordinator: SUE
Theory Coordinator Email: nur.yanhaona@bracu.ac.bd,sukarna.sarkar@bracu.ac.bd
First Lab Coordinator: SUE
Second Lab Coordinator: MNY
Lab Coordinator Email: sukarna.sarkar@bracu.ac.bd,nur.yanhaona@bracu.ac.bd

Course: CSE330
First Theory Coordinator: AMK
Second Theory Coordinator: AQU
Theory Coordinator Email: abu.khan@bracu.ac.bd,aquib.azmain@bracu.ac.bd
First Lab Coordinator: NNTN
Second Lab Coordinator: ALB
Lab Coordinator Email: naima.tahsin@bracu.ac.bd,anindita.labonno@bracu.ac.bd

Course: CSE221
First Theory Coordinator: FGZ
Second Theory Coordinator: IBA
Theory Coordinator Email: fakhruddin.gazzali@bracu.ac.bd,imran.azad@bracu.ac.bd
First Lab Coordinator: NARC
Second Lab Coordinator: AKHD
Lab Coordinator Email: atonuroy.chowdhury@bracu.ac.bd,ext.abdullah@bracu.ac.bd",The first Theory Coordinator for CSE490B is TLQ.,0.0162,4.139,4.1552,2026-08-01T07:50:05.464461+00:00,100.0019,1.0,SCORE: 1.0 | REASON: The CONTEXT supports that TLQ is the first Theory Coordinator for CSE490B.,novel,entity_heavy,rrf,False,False,False,False,False,True,False,,,0.0,100.0167,0.14913800358772278
Q143,adaptive_novel,0.9,What is the coordinator email for CSE220?,The coordinator email for CSE220 is abu.ibrahim@bracu.ac.bd.,"Course: CSE220
First Theory Coordinator: AIB
Theory Coordinator Email: abu.ibrahim@bracu.ac.bd
First Lab Coordinator: AIB
Second Lab Coordinator: KKS
Lab Coordinator Email: abu.ibrahim@bracu.ac.bd,md.khaliduzzaman@bracu.ac.bd

Course: CSE424
First Theory Coordinator: AAR
Theory Coordinator Email: annajiat@bracu.ac.bd
First Lab Coordinator: AAR
Lab Coordinator Email: annajiat@bracu.ac.bd

Course: CSE461
First Theory Coordinator: KHR
Theory Coordinator Email: khalilur@bracu.ac.bd
First Lab Coordinator: RDW
Second Lab Coordinator: RFF
Lab Coordinator Email: redowanul.akbar@bracu.ac.bd,rafid.ahnaf@bracu.ac.bd

Course: CSE474
First Theory Coordinator: AAR
Theory Coordinator Email: annajiat@bracu.ac.bd
First Lab Coordinator: AAR
Lab Coordinator Email: annajiat@bracu.ac.bd

Course: CSE260
First Theory Coordinator: DZK
Theory Coordinator Email: ziaul.karim@bracu.ac.bd
First Lab Coordinator: DZK
Second Lab Coordinator: PBK
Lab Coordinator Email: ziaul.karim@bracu.ac.bd,partha.bhoumik@bracu.ac.bd",The Theory and Lab Coordinator emails for CSE220 are abu.ibrahim@bracu.ac.bd.,0.0153,4.8744,4.8897,2026-08-01T07:50:10.354778+00:00,100.0017,1.0,SCORE: 1.0 | REASON: All claims are fully supported by the CONTEXT.,novel,entity_heavy,rrf,False,False,False,False,False,True,False,,,0.0,100.0167,0.05998478829860687
